zip_code,city,zillow_county,pop_total,qol_score,qol_rank,score_economic_security,score_housing_affordability,score_education,score_health_environment,score_flood_climate_risk,score_mobility
08555,Roosevelt,Monmouth County,1059,71.56326180471676,181,77.77600890534123,70.16755085341536,48.88145756457563,80.94478911153959,99.99999999999999,22.30781536572253
08830,Iselin,Middlesex County,19151,71.49951078829768,182,72.70596528958934,76.42876061219637,59.536439114391136,78.40509006884794,68.74294236710342,38.65139834686393
08097,Woodbury Heights,Gloucester County,3207,71.41241488388835,183,75.85176064614966,84.12008918084551,32.64529520295202,68.8160356472259,99.99999999999999,33.710322664774
07465,Wanaque,Passaic County,5969,71.35395316582587,184,73.60926155639939,85.25961960504857,49.07749077490773,77.38883281498941,54.38159156279962,14.372128938316749
07432,Midland Park,Bergen County,6996,71.2368000997393,185,70.1948750529643,82.86299533215931,59.82472324723247,84.38170805391731,22.21476510067115,43.00644433395363
07456,Ringwood,Passaic County,11600,71.1205096022943,186,74.97641633836315,74.5904218105458,54.174354243542425,79.65904619745983,76.63447372728761,27.162288765880152
08108,Collingswood,Camden County,18730,70.96959058076169,187,59.991499346473944,81.09827470745438,62.995848708487074,82.87646250534597,64.84452927775382,60.904320494159876
08876,Somerville,Somerset County,22902,70.91729675319989,188,70.76718134769706,79.53196206372903,61.070110701107,79.26032878527477,49.1794923550487,40.07259314570992
08520,Hightstown,Mercer County,29321,70.91568966054206,189,72.16243008431856,80.44876175563117,48.9160516605166,77.60508285439562,67.32448884033087,39.912457140691366
07438,Oak Ridge,Morris County,11045,70.8715754363057,190,68.70743090457572,81.26217251280751,46.1600553505535,80.78312658644731,90.49616490891658,9.263031526554434
07457,Riverdale,Morris County,4084,70.84867902550886,191,70.74533907982796,75.6259867875609,51.176199261992615,78.44989907845071,94.97119906991492,32.61537679656562
08512,Cranbury Township,Middlesex County,12511,70.84456663229795,192,66.61913871858792,73.36112960476643,59.513376383763834,82.45850782520431,90.87631831255993,42.90352357304507
07828,Budd Lake,Morris County,14723,70.84081324356862,193,68.58942903707396,77.53027755133483,47.22094095940958,79.99353968060232,99.99999999999999,28.657015011211758
08720,Allenwood,Monmouth County,774,70.8274819121693,194,89.28547595801984,58.02035584368414,46.04474169741697,84.041451255137,99.99999999999999,18.002302123271328
07843,Hopatcong,Sussex County,11309,70.67381329596078,195,73.19472923030503,83.22873117437199,34.73247232472324,72.83880882226435,99.99999999999999,19.583932524304487
07803,Mine Hill Township,Morris County,3993,70.61032604722342,196,73.6808104921641,75.30575480530322,40.91328413284132,78.29702416479154,99.99999999999999,35.042836427131505
07747,Matawan,Monmouth County,32246,70.59031913228053,197,68.65359993552634,81.2414507423352,54.76245387453874,75.98747214730886,72.79791200596569,34.48138329412127
07757,Oceanport,Monmouth County,6130,70.52963425486104,198,77.86563786664051,77.70505170975447,55.673431734317326,80.40989553881631,34.63523467213152,29.142011249240692
08887,Branchburg Township,Hunterdon County,1377,70.52837086237528,199,73.15685197746143,78.7904496190761,44.39575645756457,74.90427789094498,99.99999999999999,12.162838222214473
08098,Woodstown,Salem County,9475,70.42131801589595,200,74.71709110198228,85.58187445284786,42.35470479704796,72.16696586031863,56.33109619686801,36.157096423344456
08854,Piscataway,Middlesex County,60405,70.32097874392609,201,66.10415572368944,80.64542053937305,53.63238007380073,78.35165808332982,76.9556493461565,39.32446129554956
07042,Montclair,Essex County,27173,70.20774297917254,202,70.75858283702276,73.10443096152297,73.48939114391143,82.11014224389035,32.26357535082367,57.33307593073272
07719,Wall,Monmouth County,22138,70.16112868606437,203,72.07991654243142,74.19817909946548,56.81503690036899,77.98227675441328,78.56006870447533,34.45522546501894
08223,Marmora,Cape May County,4063,70.16073432104525,204,76.38566189184158,71.90651220364508,53.54012915129151,79.25863011661761,72.44370251763023,35.12415603319907
07086,Weehawken,Hudson County,16946,70.00341212092987,205,71.0582515642755,75.55257378336266,72.33625461254611,79.88266469129474,17.942159853569247,71.38299756757914
07702,Shrewsbury,Monmouth County,4162,69.83063593731697,206,75.58328931079234,61.21719848394773,71.12546125461253,79.06184477453951,88.00642782871726,46.416657367318564
08863,Fords,Middlesex County,13052,69.77259914523465,207,73.2007117951845,81.39717907396206,40.89022140221401,67.18300085619903,99.99999999999999,31.28415965515813
07012,Clifton,Passaic County,15153,69.74685377591689,208,70.26944547690906,74.95635791054308,46.66743542435423,75.5064792775502,99.99999999999999,46.97778656169336
07066,Clark,Union County,15410,69.74284584773538,209,72.69218355632756,79.64587551469647,49.71171586715867,80.67257941450333,46.77852348993289,37.79040162915192
07075,Wood Ridge,Bergen County,10094,69.69422518920588,210,71.70423552498023,80.52075773956548,57.85285977859778,82.01487828630171,22.024348368971438,45.05196120480555
08402,Margate City,Atlantic County,5260,69.6830866898348,211,72.93416283162169,74.19970837906749,65.41743542435422,83.58205753773265,34.400546557890934,35.06099194414844
08730,Brielle,Monmouth County,4960,69.68219130818161,212,74.99378804927053,66.95997345223884,70.98708487084872,84.37474384550217,46.66741393563212,39.00481236601984
08837,Edison,Middlesex County,19954,69.27769225629405,213,66.9427936759491,80.87701950408722,56.56134686346862,75.67723770188375,62.254271978675796,42.67244151022632
08817,Edison,Middlesex County,47924,69.15324477935174,214,63.06750495137164,81.96511446282356,52.08717712177121,75.69466776041698,83.94907851283689,39.23738984534018
07874,Stanhope,Sussex County,8498,69.06376460707615,215,75.93273815457661,77.41822571390432,41.639760147601464,76.96845361492798,69.24981357196123,28.487217987349503
07035,Lincoln Park,Morris County,11085,68.94824006516419,216,59.30987536684512,82.62940774968182,47.78597785977859,80.01051944542604,92.49618869048662,35.427473687459305
07701,Red Bank,Monmouth County,24544,68.94556243370506,217,71.01479056803205,74.4737134817916,57.02260147601475,71.73306223766073,89.53020134228188,34.20166120222511
08002,Cherry Hill,Camden County,23574,68.67364671836843,218,62.52555713649989,83.13171368042931,49.01983394833948,73.76680026777153,85.08442696533149,44.2236024526588
08829,High Bridge,Hunterdon County,3584,68.66334458185888,219,69.74970961399202,78.03104928751755,52.45618081180811,78.65728589410944,64.51901565995526,27.352585894956803
07716,Atlantic Highlands,Monmouth County,8528,68.64229425651226,220,74.23213856600196,75.75820338589148,49.976937269372684,78.37252639007902,57.339983809051255,34.281391209751945
08001,Alloway,Salem County,931,68.63732899494086,221,78.13909307618182,100.0,14.333487084870841,74.05428502638902,12.910311165344714,6.381328901480356
08505,Bordentown Township,Burlington County,18913,68.35150087235266,222,70.68668398333062,78.84167499683268,45.80258302583025,72.90166757086531,79.72515180568871,36.06343444707294
08831,Monroe Township,Middlesex County,54608,67.91622992781934,223,68.95191743464865,73.57989293146626,55.28136531365313,78.78362863787957,74.20423775011395,33.77025390081384
08850,Milltown,Middlesex County,8442,67.8455746263771,224,75.83613329719398,73.93835831642423,48.89298892988929,73.56753160519266,69.58772770853308,32.853007864040954
08619,Trenton,Mercer County,23512,67.68930428205401,225,69.20749206290233,78.48490997340693,48.68542435424354,79.62380801665938,52.40192478156262,39.67392116846301
07838,Great Meadows,Warren County,3495,67.64925144074647,226,74.69726206496075,77.83966742830425,45.214483394833934,70.75769054466507,80.64673581452104,11.28740547808717
07832,Columbia,Warren County,3459,67.43224195606108,227,72.75375360760472,88.21237456444571,37.649907749077485,69.66564333551659,45.52132325741161,23.525594487807247
07748,Middletown,Monmouth County,28288,67.20722662572746,228,74.59458103007425,75.102167571206,55.834870848708476,77.92999157315609,33.22473447579331,36.27547284631491
07717,Avon by the Sea,Monmouth County,1801,67.16846632954575,229,63.50223186911386,62.49696340116735,79.32426199261991,87.19821905208705,71.1059690709776,40.52127017708118
08071,Pitman,Gloucester County,9407,67.01803370540165,230,65.8960456933408,74.55476828295937,47.75138376383763,75.07009859288414,99.99999999999999,35.56883161203551
07857,Netcong,Morris County,3543,67.00767410613336,231,70.38837702947502,74.40123865680599,40.94787822878228,72.71901260429631,99.99999999999999,37.11942332224562
08628,Ewing,Mercer County,9479,66.9654427301066,232,66.01478673698799,81.42890911669006,62.38468634686347,79.76752191363306,14.531027870532606,44.42882373700227
08202,Avalon,Cape May County,1636,66.81158822826791,233,81.00728101284594,55.905451410124435,74.93081180811808,85.3503125492122,28.966086099890145,51.73325544883597
07762,Spring Lake,Monmouth County,8205,66.79380835953455,234,69.66366098827723,59.0031805943067,69.63791512915128,86.02434944327459,76.99613891808845,45.48924731642938
08049,Magnolia,Camden County,5273,66.77498679926993,235,63.94357563892539,83.2473568257445,34.075184501845015,70.62533044429705,99.99999999999999,40.789741492788316
08741,Pine Beach,Ocean County,2769,66.7482849020352,236,76.33245074581994,72.92539622630832,53.82841328413284,77.26659232363887,37.16909023117076,37.5403819281442
08902,North Brunswick,Middlesex County,43146,66.5878065703631,237,63.867436177967164,81.68027216977397,47.970479704797036,66.11369345712681,93.99112361983111,40.231600217797734
07506,Hawthorne,Passaic County,19472,66.48494792428504,238,70.62176296728384,80.68441612439295,48.38560885608855,75.97517451749142,36.13422818791946,36.683176004632685
08826,Glen Gardner,Hunterdon County,5255,66.48331897501551,239,68.53324492037497,77.23843355437168,49.72324723247232,76.1979830471217,66.60613238584024,25.04061077300317
07067,Colonia,Middlesex County,18294,66.44779772426618,240,73.46886130570662,75.59516067626723,49.82702952029519,72.24500050028078,63.012101267134824,27.579694416778985
08827,Hampton,Hunterdon County,4139,66.40974309729027,241,72.74284106806951,77.05625701950817,52.66374538745386,76.1827780973272,44.24416746564397,20.02978648127711
08088,Southampton Township,Burlington County,24153,66.39954814358676,242,70.67775270714013,83.11300986053585,39.27583025830257,73.28510176869504,56.382398950396116,23.14813194920434
08241,Port Republic,Atlantic County,1047,66.28634726844312,243,69.13885206029431,74.94326334911312,35.74723247232472,76.7961123919371,98.80401176381869,25.973932612292295
07052,West Orange,Essex County,48323,66.24034776248656,244,69.1190229926041,75.18140959454227,57.29935424354243,76.16502233961914,46.77852348993289,44.33763671214873
08848,Milford,Hunterdon County,8376,66.1400515652878,245,66.45071831790553,83.30802694837651,50.288284132841326,79.74216366577869,27.559656972408646,27.33570390517683
07064,Port Reading,Middlesex County,3742,66.12094260098756,246,77.64318687921144,81.34595369620548,32.172509225092234,67.98562496200145,59.060402684563755,27.576552179218915
08809,Clinton,Hunterdon County,6838,66.08305311664867,247,69.73303883072073,75.3186491089486,55.60424354243542,79.30488163572869,41.38900688131849,32.27272222875317
07110,Nutley,Essex County,29746,66.04433779887655,248,69.43556670465117,75.90966131079779,54.05904059040589,81.1503758303062,30.497403426441913,43.198724807227656
07826,Branchville,Sussex County,5575,66.00379033765618,249,72.16181661611076,83.6307019715961,39.80627306273062,75.02881320858943,34.951528709917966,25.31460075967195
08009,Berlin,Camden County,14967,65.85848071974291,250,70.79754922934593,83.27529038784047,32.21863468634686,70.20701321750653,73.38926174496643,22.976722543697466
08514,Cream Ridge,Monmouth County,5270,65.80143695202642,251,65.21160926132397,82.12688681626138,42.6891143911439,78.16369085279746,59.301223845242795,21.314077205731515
08090,Wenonah,Gloucester County,9574,65.69161036533166,252,68.08690050337708,80.78727738236199,33.6831180811808,65.88024172405306,99.99999999999999,38.086294347938825
08077,Cinnaminson Township,Burlington County,20677,65.61821079242404,253,70.34953691664076,80.60387932701755,48.43173431734317,75.49460152278513,29.636361578595924,38.159389657319956
07764,West Long Branch,Monmouth County,8576,65.54445252103372,254,69.71749829821383,66.79657890578976,49.04289667896678,79.87018183765572,85.54478415775954,42.76351201111646
07204,Roselle Park,Union County,13965,65.54050971922926,255,69.14560920241166,82.0378042904821,41.132380073800725,72.75638660034681,50.434960807418406,37.7413943311637
07822,Augusta,Sussex County,904,65.36390375472719,256,80.33116508784494,76.72445484045977,28.736162361623613,75.31215017327658,46.77852348993289,26.149827478480987
07480,West Milford,Passaic County,14440,65.32529513387018,257,71.9554534028651,79.3989734531533,42.00876383763838,77.63708273942378,39.74927187539571,22.404177915186796
07848,Lafayette Township,Sussex County,4513,65.30706981622184,258,72.06719837684247,73.70890922147808,39.81780442804427,75.90947195435403,74.95459928938018,28.760664002656178
08022,Mansfield Township,Burlington County,9349,65.18331978202843,259,71.78318021541646,69.622799778878,44.39575645756457,76.50883440881168,84.51738865161684,30.054566798396717
07728,Freehold,Monmouth County,56623,65.13256969791082,260,68.59546340228331,71.15602402524246,49.538745387453865,71.84468283169366,91.58809489810488,37.67332494722324
08051,Mantua,Gloucester County,12156,65.05984408164316,261,64.36493596977479,85.29050438197324,37.31549815498155,70.54911271296038,66.73657718120805,35.442743046770744
08869,Raritan,Somerset County,8192,64.96413020559592,262,65.73724820773202,77.66112120710531,41.98570110701106,73.53331975854239,74.19564775269473,46.33473791214425
07647,Northvale,Bergen County,5301,64.87401110828357,263,71.10027848027923,73.74431841357611,57.57610701107011,82.97355863686549,9.243376898622401,43.23060696956209
07756,Neptune Township,Monmouth County,3033,64.85225362175407,264,62.03297776917636,64.58025972430154,70.30673431734317,76.17621537072556,88.10154301587623,56.5486209543659
07721,Cliffwood,Monmouth County,4445,64.81321614729212,265,70.91528967808242,83.54949574834917,49.74630996309963,61.18875828380426,50.87248322147651,31.041020152355756
07444,Pompton Plains,Morris County,10766,64.37385631566957,266,70.05038898353031,75.76788755129256,52.237084870848705,84.89176744889924,4.7532687049465565,39.7836480144955
07840,Hackettstown,Warren County,31995,64.33729807641332,267,63.9475279311276,77.54264417822344,53.03274907749076,74.22877136960055,64.13953989161253,25.223843382915458
08085,Swedesboro,Gloucester County,21856,64.15429508535159,268,70.43748732058656,74.98785836267099,49.642527675276746,69.18241181567106,60.72425797652801,39.278684033972475
07652,Paramus,Bergen County,26500,64.0558976467563,269,66.40379548987656,70.70396137229623,54.0821033210332,83.43440434627793,41.83570817690289,46.92673987584144
07607,Maywood,Bergen County,10042,64.05514977877388,270,67.94872900955875,77.83862666271794,46.3560885608856,77.00098772907843,35.93711160825254,42.714303572190815
07850,Landing,Morris County,7328,63.86950133994355,271,71.29575699164596,67.60307595749906,43.39252767527674,73.96794940999213,97.40383041414307,23.78613729390124
07935,Green Village,Morris County,597,63.839177786963546,272,66.76979307368399,59.76359727359881,66.85885608856088,91.79424806480337,51.8472355385107,29.658894631550865
08050,Manahawkin,Ocean County,27599,63.7377268316684,273,73.23948705994545,82.21226085985514,41.674354243542425,74.48500156563732,12.13951088485172,25.56012245252857
08828,Helmetta,Middlesex County,2317,63.72254040375171,274,66.7679908574251,84.7412141473742,46.58671586715866,73.53693084142829,23.2984603237268,23.650652230529204
08859,Parlin,Middlesex County,24284,63.711107274110795,275,65.73747425323288,78.97198114592086,39.87546125461254,66.04729765382328,89.9159307665136,33.37933928090873
07628,Dumont,Bergen County,18072,63.698170987999305,276,74.52802987235036,73.72519441826236,50.06918819188191,80.1494082196199,11.523532680716443,31.849219543784933
07718,Belford,Monmouth County,7057,63.597434505424324,277,72.90260327647334,79.34111279623524,43.58856088560885,73.99758568666533,20.34401528956842,34.037796113305724
08027,Gibbstown,Gloucester County,4942,63.58159315377573,278,70.42856164208817,90.06960777080991,28.101937269372687,67.17947051979617,30.881199337575183,29.77830644606536
08825,Frenchtown,Hunterdon County,4639,63.571895508647295,279,65.70258018812918,76.7676964143475,53.45940959409594,78.58721665467583,33.28575479723981,32.70672068081957
07731,Howell,Monmouth County,39924,63.53369444583788,280,70.58854205820207,74.16544745389223,44.46494464944648,71.78456575518165,65.7861936720997,28.213574530064367
07650,Palisades Park,Bergen County,20192,63.48572941470734,281,62.51003853509642,67.60770295904611,58.071955719557195,80.94469371789,71.34228187919463,44.94336090396679
07856,Mount Arlington,Morris County,4280,63.31200037876842,282,68.41674245996795,77.57583024699527,51.16466789667896,80.27631202800818,17.211036539895595,24.845511642527164
08084,Stratford,Camden County,6965,63.30707802743889,283,64.67615781170782,79.01684982778266,33.61392988929889,67.00738096779682,99.99999999999999,32.90494921901129
07663,Saddle Brook,Bergen County,14349,63.200915122348334,284,74.0750658011564,78.01918591953296,37.961254612546114,75.97958540557268,13.793955712735595,49.9694198862006
08511,New Hanover Township,Burlington County,885,63.19382984495057,285,65.63629011256106,87.5744757301559,38.756918819188186,65.01280288964719,57.422818791946305,12.469786925889913
07442,Pompton Lakes,Passaic County,11010,63.029514791461104,286,68.56035830785288,83.30502689784237,43.842250922509216,72.26637197148382,20.60402684563758,31.511311803747805
07646,New Milford,Bergen County,16882,62.96373698007092,287,67.28370577236221,74.21237309211276,51.464483394833934,81.31815078829061,24.17762250620576,40.004046615024336
08247,Stone Harbor,Cape May County,936,62.88816224615463,288,73.68870080331885,54.10456908396625,76.56826568265681,83.94317592496242,31.649517540492273,55.23689048035858
07077,Sewaren,Middlesex County,3196,62.82996875217807,289,68.57781760972416,85.33825086814439,30.604243542435412,62.2969879650014,61.789709172259506,39.5675152919015
08804,Bloomsbury,Hunterdon County,3066,62.8162483723176,290,71.39025253835392,76.27460072291258,47.14022140221402,78.60437586051556,22.58694325808419,17.167637741731628
07013,Clifton,Passaic County,29419,62.75874089989691,291,66.08163755573305,76.46804936841016,43.934501845018445,72.51011510800214,59.45030361137743,39.511030680181435
08350,Richland,Atlantic County,859,62.635815898347936,292,67.64649894837443,82.28217546957802,17.147140221402204,62.67957538165061,99.99999999999999,49.27684933474889
07727,Farmingdale,Monmouth County,7135,62.616310388753206,293,70.26977795870586,66.86197877330366,52.49077490774907,78.14459042607544,55.33197507190795,35.80001225465595
07462,Vernon,Sussex County,6892,62.4668939208578,294,73.32215690057978,79.47217145467863,30.00461254612545,71.74602416116467,54.38159156279962,7.923055634495318
07460,Stockholm,Sussex County,2990,62.4613185646604,295,67.651217438261,67.95867812607486,41.37453874538745,76.894484016178,99.99999999999999,10.257626796158263
08205,Galloway,Atlantic County,28236,62.387270268913944,296,62.39526819649305,77.40872721836064,37.5230627306273,68.82000651256055,96.22542719786757,32.46876657830222
08319,Estell Manor,Atlantic County,1269,62.313923020907644,297,74.47672982923808,75.42020576295296,36.58902214022139,63.12587177599577,78.71140939597313,16.250730014050347
08323,Greenwich,Cumberland County,736,62.29017341764399,298,67.88362370733624,90.10152348339533,35.493542435424345,62.58195884463484,30.40268456375839,28.265129441959594
07010,Cliffside Park,Bergen County,25580,62.17928978064693,299,61.694493645546196,74.21096590177439,45.0530442804428,66.04063471675876,99.99999999999999,47.26684840390984
08554,Roebling,Burlington County,3661,62.15158980877442,300,65.85084089644764,89.55295151037323,27.59455719557195,62.5772952453192,52.69202087994034,35.93543376530739
08742,Point Pleasant,Ocean County,25558,62.10148701782541,301,72.87618376786062,70.90133841761504,55.834870848708476,77.15558670521128,17.179755716962173,29.315570734019634
08089,Waterford Works,Camden County,4195,62.050608639448505,302,65.23438447002441,86.58348626380874,16.97416974169741,63.846459988342374,90.32336790726052,29.35436885931229
07604,Hasbrouck Heights,Bergen County,12067,61.99558237974344,303,62.90545411895,68.94205512826801,44.8570110701107,74.21997261728599,97.58084197681511,40.39443573361101
07885,Wharton,Morris County,11864,61.961027584981615,304,62.09518485611204,78.75555827380926,40.41743542435423,68.60489597867985,83.19321794418931,28.942579693270908
07080,South Plainfield,Middlesex County,24215,61.89214837195828,305,68.25602992841428,78.47517205733763,44.5110701107011,72.08129546589741,33.38096935691368,33.976818455947246
07730,Hazlet Township,Monmouth County,17193,61.8624916880134,306,74.76297328032291,72.90913053241398,32.88745387453874,70.5500214531535,61.59274891026084,30.264434474175804
07621,Bergenfield,Bergen County,28269,61.736419070554625,307,68.76968678563733,73.90211844645003,51.15313653136531,75.6950971484673,29.447034021236675,31.98450405920381
08060,Mt Holly Township,Burlington County,25647,61.68144034171194,308,67.07466062506569,77.56583340751037,39.51798892988929,68.91390489547605,63.14214164078933,30.880389123532687
07512,Totowa,Passaic County,10919,61.44930947518185,309,72.22283273443594,76.87553651068848,39.87546125461254,72.65002493972575,23.758853719142614,38.23479909681872
07657,Ridgefield,Bergen County,11439,61.41799942970148,310,69.10232626925107,74.25166184832655,50.622693726937264,80.05472030247192,6.390594507115999,38.38550332250794
08872,Sayreville,Middlesex County,20040,61.21056399780683,311,69.17618330959108,76.72848582665468,37.82287822878228,64.786310652924,73.15985882897476,24.246351508825448
07403,Bloomingdale,Passaic County,7644,60.75478972386004,312,67.53629672135415,77.6370622941623,41.99723247232472,69.08838808025595,44.29153860628489,33.549340862292304
08722,Beachwood,Ocean County,11002,60.75353858666515,313,72.91629665619531,79.1242892515933,28.770756457564563,67.75921243151842,52.28419347373293,14.542350834802013
07031,North Arlington,Bergen County,16368,60.668289813609796,314,66.42953288436577,79.34142547031905,40.62499999999999,73.17714070571061,26.62670228709194,38.403593368481
07662,Rochelle Park,Bergen County,5820,60.497130583609845,315,72.59577371204723,71.03582221697563,47.91282287822877,75.5846671762488,16.003239990742873,40.58450549382837
08091,West Berlin,Camden County,5909,60.46844613559465,316,69.10326552947426,72.16933795218324,26.164667896678964,69.52063936423052,99.99999999999999,19.25355625689343
08226,Ocean City,Cape May County,11260,60.4555169529825,317,69.82912741380461,64.30908374714248,59.23662361623615,75.7568427513516,41.96129693217873,37.64602083401275
07424,Woodland Park,Passaic County,27475,60.34795629311564,318,65.9204376533715,76.58801175615133,45.02998154981549,75.16592756198563,21.129619147731862,45.35410795474983
08019,Chatsworth,Burlington County,914,60.28839702379903,319,79.18875555440228,88.89070550690931,31.12315498154981,55.15572955893223,1.7449664429530216,18.345885676045572
07755,Oakhurst,Monmouth County,6150,60.2384871937563,320,68.52159237997569,68.50092257905654,50.046125461254604,76.60354696181122,41.206599956387954,34.49075410962275
07711,Allenhurst,Monmouth County,1820,60.19014432218331,321,69.78678678350047,47.53442387141439,78.63238007380073,79.40106209205302,76.47889802176809,37.4312823115577
07083,Union,Union County,57036,60.16261273363729,322,66.70879017117927,77.15056763411057,43.38099630996309,71.95061061610706,32.28965791711138,34.252188928751245
07860,Newton,Sussex County,26521,60.00472302527908,323,61.60352504058229,77.22835363140305,42.55073800738007,72.02050329067833,60.64294174045457,24.513144149470012
07095,Woodbridge,Middlesex County,20086,59.999565043124264,324,63.46734142882023,79.7310638884328,35.68957564575644,66.78398152665204,63.180110590519604,35.93719967978791
07825,Blairstown Township,Warren County,9271,59.93967473340678,325,65.96846157450544,77.87691381608649,43.15036900369003,72.38189080664435,37.48588473420688,18.14043201266192
08527,Jackson,Ocean County,58366,59.85721157955064,326,67.20969586502065,71.71868248957539,40.878690036900366,68.28978153349541,78.3346201817426,22.024360021552837
07724,Eatontown,Monmouth County,23830,59.73298417758368,327,58.77387063255057,72.66001502050902,47.77444649446494,70.60318746836701,81.9369534268863,37.40106203785858
08048,Lumberton Township,Burlington County,12806,59.664413469361236,328,66.28272717536801,72.42104792712925,45.01845018450184,71.6139522592812,50.96448231656737,35.31408795637568
07865,Port Murray,Hunterdon County,3284,59.615473964093496,329,62.30164714457184,77.63361273539238,44.70710332103321,73.84927158386301,39.17545541706616,28.248843960604784
07882,Washington,Warren County,14918,59.52250576573806,330,68.10092209722289,79.01873094420954,39.840867158671585,65.19942545116561,44.50410141685309,22.892532274563823
07422,Highland Lake,Sussex County,5216,59.3878675158773,331,69.43912015127096,68.66881236482466,45.65267527675276,78.00086349393877,42.884269111147475,13.624554918209725
08094,Williamstown,Gloucester County,40542,59.25781371893999,332,64.49871959654082,83.19068835649188,27.859778597785972,65.26116541369609,61.55102457447623,20.635200157288335
07712,Ocean,Monmouth County,39597,59.17407591637114,333,61.419038806030606,69.84987908642046,52.4100553505535,67.30855711941963,77.2745761458391,42.421627548205755
08857,Old Bridge,Middlesex County,40409,59.08858524979047,334,61.49777676275773,76.98690433432033,37.765221402214024,67.14642127676989,74.789826916284,30.758368200084313
08361,Vineland,Cumberland County,18375,58.94332942011474,335,64.26677431825081,77.81191953606569,40.878690036900366,60.2492258421328,69.91829588561424,35.08064634191905
07027,Garwood,Union County,4688,58.8006012291092,336,62.0576235699148,78.61513303901138,46.64437269372693,74.25868561149852,15.004507663027155,40.752596753463884
07419,Hamburg,Sussex County,10102,58.78033879502913,337,62.491631506206176,72.11291381841905,40.69418819188191,73.7130663648915,69.58772770853308,22.97265822844561
07737,Leonardo,Monmouth County,4158,58.64620519575587,338,61.92074327096258,68.42269690345383,55.51199261992618,77.72857330219925,50.19273141699379,18.626115725727033
08096,Woodbury,Gloucester County,35896,58.56380650533628,339,63.746922373409966,79.89541611698448,30.558118081180808,62.14246485296271,71.15739337518943,36.49546848028234
07014,Clifton,Passaic County,4867,58.542596514005695,340,42.92027349517727,82.69127497494205,57.679889298892974,75.56955852052064,56.96987005569042,35.33206102308866
08092,West Creek,Ocean County,3182,58.512417819206206,341,67.62800284781142,79.42809920291471,37.32702952029519,68.00749180861762,27.170611091487107,28.4804066291037
07071,Lyndhurst,Bergen County,22343,58.49630132686289,342,64.58321592589036,77.43493108610889,42.82749077490774,73.57764769204513,16.870879610381888,39.18620488126788
08403,Longport,Atlantic County,1012,58.28424031810708,343,60.79883353299301,64.79190401582582,58.90221402214021,83.8287448112039,32.400710969498455,40.3797174329704
07847,Kenvil,Morris County,1769,58.25846719516604,344,71.06803115842716,62.72620748032728,27.44464944649446,74.7718657082957,99.99999999999999,15.279197412891275
08028,Glassboro,Gloucester County,24806,58.14966364833899,345,48.393653459948176,78.07986095712775,42.700645756457554,71.80019348668036,93.73864982234504,34.223223754596575
07307,Jersey City,Hudson County,42242,58.03993096603466,346,57.40437751223082,70.02199520120529,48.80073800738006,66.635601154209,80.64673581452104,64.71076861930722
07461,Sussex,Sussex County,18575,57.93809324556865,347,65.36692372224626,76.17806207002118,28.839944649446487,70.61841055962059,64.96814204400646,13.712944081856671
08059,Mount Ephraim,Camden County,5616,57.91329712794302,348,61.53129915827651,85.08405393149381,24.29658671586715,65.1281461259377,45.87646456603344,45.326120003676856
07073,East Rutherford,Bergen County,10154,57.852667087695195,349,65.13628590429744,75.17888347009665,48.05119926199261,72.06526876500551,12.045897380385359,42.7931667797863
08518,Florence,Burlington County,5830,57.79546748410209,350,63.52736485580976,77.75862245706203,23.48939114391143,60.32404032778178,99.99999999999999,27.645874294400905
08317,Dorothy,Atlantic County,1292,57.60042677393972,351,43.77071210001503,94.04493081720311,23.846863468634677,63.385596249424445,99.99999999999999,17.896583783531256
07003,Bloomfield,Essex County,52921,57.53748378239168,352,61.80354143843194,75.30551046981482,52.237084870848705,72.71879911050448,12.290014236322955,44.61237965901461
08734,Lanoka Harbor,Ocean County,8028,57.380211105676146,353,75.57665410414486,67.60941806546667,36.69280442804427,73.98610664951367,20.581423653371356,31.07609924234349
08406,Ventnor City,Atlantic County,8962,57.36243440765749,354,55.32188743875188,71.77207723998994,40.00230627306273,69.07943395101617,93.25920711578995,47.283653968773685
08204,Cape May,Cape May County,16890,57.34526900489001,355,61.69514328383425,72.47531236119988,40.40590405904059,68.32528557264683,62.12156962497367,46.169572019785086
08012,Grenloch,Camden County,40830,57.31760171599501,356,61.81334216058041,73.9448079257283,35.562730627306266,68.69072893680807,69.39765100671141,32.61636664301892
07416,Franklin,Sussex County,5746,57.29067144133924,357,60.73192512972745,84.46300221852331,21.32149446494464,65.15691511000274,70.97010372178158,10.740511121522065
08234,Egg Harbor Township,Atlantic County,46856,57.276181854739484,358,56.523557420228116,79.92451744889317,36.33533210332103,67.04641545530475,65.29034140647796,34.48869583876986
08724,Brick,Ocean County,41573,57.19111782620865,359,66.41683297218003,73.31592874593088,37.73062730627306,71.16832464677985,40.16842973644183,28.183489658000777
07603,Bogota,Bergen County,9110,56.954926560516874,360,62.12115585777359,71.11050066239751,35.7011070110701,67.43936868193346,82.96912751677853,32.138222264594496
08312,Clayton,Gloucester County,8395,56.70905741264712,361,59.86739266680477,82.20016790127045,21.160055350553503,62.36527050643927,84.23067362664678,21.530495432096014
08078,Runnemede,Camden County,8058,56.66830652788542,362,58.61812190725807,83.43781033567073,25.495848708487078,66.47797170524373,54.38159156279962,34.498529584047844
