zip_code,county,gentrification_score,gent_tier,price_change_pct,current_home_value,baseline_home_value,price_to_income_ratio,pct_bachelors_plus,poverty_rate,homeownership_rate,rent_burden_severe_pct,income_median_hh
07882,Warren County,42.9,Below Average,83.73013213686005,403327.65173773264,219521.77742804596,4.793815317498456,29.46,5.17,71.9,30.91,84135.0
07847,Morris County,42.9,Below Average,88.6411956741698,491669.21005749406,260637.242199593,5.989903025687341,35.85,10.03,83.73,30.12,82083.0
07438,Morris County,42.8,Below Average,81.62113315084194,515203.9437844522,283669.6010241052,4.634420960739525,43.08,4.2,92.98,34.42,111169.0
08046,Burlington County,42.8,Below Average,159.92216329206695,347500.53878223535,133694.07763498765,4.362679858664901,23.07,9.15,77.74,26.32,79653.0
08012,Camden County,42.8,Below Average,99.30569010825016,357240.64429024816,179242.57159753834,4.97099623307936,26.62,8.19,66.87,24.08,71865.0
07826,Sussex County,42.7,Below Average,87.15788134122128,442155.83414346864,236247.50984295545,5.033936746666689,28.58,4.08,85.16,32.87,87835.0
08205,Atlantic County,42.7,Below Average,76.83483227036771,440975.5680567639,249371.4402276493,6.795321109143587,30.4,8.23,77.93,26.28,64894.0
07980,Morris County,42.6,Below Average,56.508182012558315,727289.7158905362,464697.56822820805,5.183338079084163,62.09,3.36,75.0,2.64,140313.0
07461,Sussex County,42.6,Below Average,93.03482216800982,437330.3121430166,226555.14027535493,5.138050567966265,27.6,5.83,82.94,34.97,85116.0
08088,Burlington County,42.6,Below Average,71.33058082416454,634158.2597250005,370137.2263342952,8.036475221454827,30.16,5.71,92.71,25.33,78910.0
08867,Hunterdon County,42.6,Below Average,42.94132326936953,952745.1019964596,666528.8107071978,6.888973984066953,56.91,1.77,89.0,0.0,138300.0
08230,Cape May County,42.5,Below Average,61.062467224151696,600341.3964467385,372738.2342971559,6.289985713577999,47.05,3.94,93.34,53.44,95444.0
07436,Bergen County,42.4,Below Average,60.087572212331274,731695.9947553849,457059.8358409133,5.79244606714259,50.36,2.57,90.54,23.19,126319.0
07945,Morris County,42.4,Below Average,49.8795623919092,1063355.7994254644,709473.5149045688,5.941066237347832,71.77,3.36,90.66,20.68,178984.0
07405,Morris County,42.4,Below Average,57.84880057209977,656184.383336902,415704.3835358002,5.623216530155469,50.98,3.34,76.45,16.39,116692.0
08620,Mercer County,42.4,Below Average,66.72439905909438,593660.6799084438,356073.0662451059,6.712732987046788,25.3,2.97,80.29,30.72,88438.0
08086,Gloucester County,42.4,Below Average,71.38499454048,483630.1237723671,282189.3043023302,6.152350542207216,30.84,3.48,75.13,13.37,78609.0
07827,Sussex County,42.3,Below Average,130.47822627133553,315086.50873360777,136709.88094236082,4.166433173336962,26.51,5.99,81.71,5.25,75625.0
08080,Gloucester County,42.3,Below Average,76.00801864061589,556409.094108976,316127.12784699124,5.389106648221992,39.89,3.53,88.67,22.4,103247.0
07834,Morris County,42.3,Below Average,63.29206737085683,645570.683037198,395347.24094773433,3.9692253205602297,61.65,2.89,85.81,24.76,162644.0
08242,Cape May County,42.0,Below Average,79.46269434169643,508524.5419233521,283359.4713311965,9.64246922377322,18.43,9.77,81.24,14.88,52738.0
08052,Burlington County,41.9,Below Average,89.88284172510785,326138.45612762007,171757.7286945013,5.577686005739842,25.31,9.54,47.64,23.55,58472.0
08078,Camden County,41.9,Below Average,88.40978674466513,356503.7863666863,189217.2336301319,5.796244047193547,26.8,9.16,68.13,28.33,61506.0
08085,Gloucester County,41.9,Below Average,69.73964858944126,613869.9320108186,361653.825203574,4.835296732811514,47.31,3.97,84.57,30.52,126956.0
08884,Middlesex County,41.9,Below Average,68.55731062405438,650097.6442815283,385683.4461078276,8.11871074607898,25.17,6.41,77.36,23.42,80074.0
07830,Hunterdon County,41.7,Below Average,56.29452455687771,739059.6387918951,472863.4230068253,5.8306152719174404,56.61,1.82,93.27,15.43,126755.0
07416,Sussex County,41.6,Below Average,104.93283915902012,367218.5592898163,179189.70956376035,4.5751340487617895,20.54,5.57,66.68,12.22,80264.0
07422,Sussex County,41.6,Below Average,109.09206473895046,388340.46493103495,185727.0219297296,4.6076322931472316,25.55,5.37,90.73,29.95,84282.0
08801,Hunterdon County,41.5,Below Average,51.307420816662585,837550.4293048925,553542.2022160714,6.5881415032242,58.6,5.12,84.56,20.45,127130.0
08825,Hunterdon County,41.4,Below Average,39.854785249627895,747326.3535545926,534358.8009667913,7.321130444900885,40.37,3.48,81.76,27.85,102078.0
07462,Sussex County,41.4,Below Average,115.96878171261906,303554.11152880755,140554.62512759588,3.0623365601897357,29.36,7.07,82.31,18.86,99125.0
08879,Middlesex County,41.3,Below Average,51.371250645514046,600961.2749857842,397011.5014727164,8.592771811973236,25.48,4.44,65.61,17.15,69938.0
08110,Camden County,41.3,Below Average,113.11135168268491,335500.32653058553,157429.58968705402,5.837021582702696,14.08,17.11,77.5,38.66,57478.0
07865,Hunterdon County,41.3,Below Average,66.90269531766651,486295.1600107299,291364.4738242019,4.687182265163662,51.02,1.3,85.97,0.0,103750.0
08346,Atlantic County,41.3,Below Average,75.64989625291642,394784.8510937381,224756.6662523339,10.648563712945409,6.25,9.22,86.53,46.15,37074.0
08560,Mercer County,41.2,Below Average,53.425797086082994,942322.725152018,614187.9286592897,8.327642592103096,47.19,5.15,92.11,0.0,113156.0
08081,Camden County,41.2,Below Average,93.66732649950336,479484.0728683782,247581.29393065575,5.523628238467136,30.58,8.46,81.55,25.0,86806.0
08609,Mercer County,41.1,Below Average,144.37933699198712,276193.29754394054,113018.26944272156,4.85128394477518,9.87,21.48,30.74,27.49,56932.0
07840,Warren County,41.1,Below Average,70.9516606668478,478990.7880835112,280190.7780334307,4.910510006597137,46.64,5.46,69.83,18.47,97544.0
07950,Morris County,40.9,Below Average,48.77558572781223,700119.3165213118,470587.5047282243,6.080750032754994,60.1,3.9,83.07,17.86,115137.0
07936,Morris County,40.9,Below Average,52.36666901632092,840173.1826213474,551415.3377805689,8.22368896022461,38.61,6.37,90.56,42.28,102165.0
08094,Gloucester County,40.9,Below Average,89.54284588103063,498316.78547456785,262904.5602635637,6.04606631247959,25.57,6.36,85.44,21.42,82420.0
07874,Sussex County,40.9,Below Average,96.41173305630093,428850.82342314423,218342.772475927,4.714304188540412,34.03,4.34,92.86,14.16,90968.0
07981,Morris County,40.8,Below Average,43.547274863485804,731694.7305085547,509723.8740368984,6.355212932074685,48.66,1.96,87.94,23.5,115133.0
08004,Camden County,40.7,Below Average,110.39032355408051,345046.62256553303,164003.0856632241,4.869481965107227,23.33,7.19,84.88,28.24,70859.0
08225,Atlantic County,40.6,Below Average,72.50507367350986,503849.32386906614,292077.9737891489,7.6910644604580325,31.69,8.0,89.77,23.93,65511.0
08091,Camden County,40.4,Below Average,81.50782293185502,502739.95311264787,276979.77144566143,6.616305232778152,22.38,7.38,71.86,17.01,75985.0
08835,Somerset County,40.3,Below Average,74.5031871801639,529626.3199917459,303505.2416807373,7.895443052947911,15.73,8.98,65.14,20.97,67080.0
07838,Warren County,40.3,Below Average,69.3886333859942,461665.2183081065,272547.9325735436,5.693244768875403,36.34,3.27,83.81,16.67,81090.0
07849,Morris County,40.3,Below Average,75.22698390466725,507193.9275781606,289449.6705222644,5.815643805647854,37.4,4.53,87.03,15.52,87212.0
08804,Hunterdon County,40.2,Below Average,58.377531691733466,673931.2320438215,425521.9947205412,7.987333120519366,41.11,4.45,93.59,0.0,84375.0
08319,Atlantic County,40.1,Below Average,80.2210226997084,480491.97489367466,266612.61139012064,6.988974180271631,23.54,7.14,97.82,70.0,68750.0
07930,Morris County,39.9,Low,45.3684396202557,883786.7651736521,607963.3017196567,5.9527889562165885,69.71,3.12,91.81,6.45,148466.0
07946,Morris County,39.8,Low,53.04126160645318,852934.8160586421,557323.4349387231,5.070534058155933,62.68,0.5,91.98,7.87,168214.0
08030,Camden County,39.8,Low,131.11187220396218,231649.70517727,100232.71542399742,4.207758072716655,19.32,12.75,68.2,25.92,55053.0
07647,Bergen County,39.7,Low,58.79860645640075,736748.1714272924,463951.28261378774,6.724179464868915,50.54,6.55,86.3,18.7,109567.0
08109,Camden County,39.6,Low,92.48055002120643,392548.37795201346,203941.84134904263,5.595603580060916,24.89,9.03,72.67,22.59,70153.0
08515,Burlington County,39.6,Low,58.96511245056855,829875.72412844,522048.9649176931,5.533722246417145,54.91,2.17,93.13,0.0,149967.0
08882,Middlesex County,39.4,Low,71.9530344085004,640887.5656893152,372710.8206574535,6.2922797137965025,31.14,11.3,65.69,33.28,101853.0
07465,Passaic County,39.4,Low,71.22118003614543,516315.3957882643,301548.7895126457,5.569925626376952,28.96,2.41,84.55,19.59,92697.0
08009,Camden County,39.4,Low,89.03101949928126,385344.74509122176,203852.6513330723,5.092504791806707,27.67,7.03,84.21,33.14,75669.0
08031,Camden County,39.3,Low,99.65865663164678,305492.5237365973,153007.40217851158,5.6826303267657,14.24,10.74,70.18,25.49,53759.0
08619,Mercer County,39.3,Low,64.72534901982677,538755.5863035083,327062.95024371886,5.997835639337693,40.88,6.15,70.48,14.81,89825.0
08010,Burlington County,39.3,Low,105.14007336225777,326104.81782921415,158966.9012418379,5.088629442603014,21.13,11.54,59.45,16.16,64085.0
07924,Somerset County,39.2,Low,43.15472820459305,976142.2662566868,681879.1656406971,4.4578609325284475,68.36,2.62,88.71,30.98,218971.0
08102,Camden County,39.2,Low,64.04904451588558,201031.2006406396,122543.35356471576,11.31168133246903,7.85,47.69,25.71,35.96,17772.0
08518,Burlington County,39.2,Low,66.9001585714582,495476.873567336,296870.22337680875,6.999348395475795,22.94,4.0,78.53,18.92,70789.0
07878,Morris County,39.1,Low,54.97039201888529,531221.2764624277,342788.88343890297,5.072293291916621,58.42,0.0,92.14,0.0,104730.0
08722,Ocean County,38.9,Low,92.08792363011267,522848.95481034793,272192.5173271973,5.123810107605107,28.29,5.07,90.11,18.11,102043.0
07421,Passaic County,38.9,Low,96.20809444560382,466453.91765972413,237734.28867841256,5.322993468671963,22.71,5.29,88.39,18.37,87630.0
08083,Camden County,38.8,Low,83.85496924339112,412846.9461156779,224550.3332407308,5.396409940861627,29.63,7.69,74.44,17.73,76504.0
07876,Morris County,38.8,Low,76.62778164471055,635039.8616812336,359535.6606802807,3.8765908999306142,48.83,3.8,93.76,11.76,163814.0
07860,Sussex County,38.8,Low,82.53319987424142,431826.6215775881,236574.2899785357,4.157135638430321,38.03,8.46,79.95,34.99,103876.0
08401,Atlantic County,38.7,Low,56.686552474519836,348707.7984354459,222551.19723318456,11.810194351942217,18.15,35.17,28.23,30.7,29526.0
07922,Union County,38.7,Low,45.32069781225705,889052.8410038268,611786.7959541547,4.966609169546422,72.99,2.22,95.95,18.97,179006.0
08096,Gloucester County,38.7,Low,74.63667328013577,424573.478510848,243118.16672651973,6.172471883562521,27.98,9.11,70.74,30.11,68785.0
07457,Morris County,38.5,Low,68.68806366889876,472823.87520627334,280294.8026804866,4.581005243535502,44.1,7.57,70.06,35.26,103214.0
08330,Atlantic County,38.4,Low,72.4965144570256,432157.2466224057,250531.0023119742,6.947083875165267,26.46,10.88,73.5,28.74,62207.0
07836,Morris County,38.4,Low,67.53733587006624,635710.3425936619,379443.98440637,4.806447374103385,43.36,6.62,67.18,26.59,132262.0
08048,Burlington County,38.4,Low,73.35877163907053,483391.6016309457,278838.84793401585,4.43787963746232,41.13,6.43,75.32,26.04,108924.0
08060,Burlington County,38.4,Low,71.97090311840942,501876.8325308921,291838.2257871427,5.478047857698351,35.52,6.92,74.63,25.02,91616.0
08084,Camden County,38.3,Low,88.49225032809916,371481.009968026,197080.25625531413,5.393945258719704,25.65,9.8,75.88,28.91,68870.0
08809,Hunterdon County,38.3,Low,53.820355046696235,727311.7576541087,472831.9327005285,5.960399246493384,51.21,6.75,75.54,21.19,122024.0
08077,Burlington County,38.2,Low,68.29704972508003,566435.792605318,336569.0566356413,6.036444356167334,42.32,5.87,86.25,17.2,93836.0
07803,Morris County,38.2,Low,78.58272033479831,487341.9238665344,272894.2212062226,5.298404242996058,32.47,3.06,93.95,0.0,91979.0
08869,Somerset County,38.1,Low,47.61260541563732,667201.1468665898,451994.6958377512,6.676818778186192,37.36,5.31,56.93,16.09,99928.0
08075,Burlington County,38.1,Low,72.43512263590699,482934.8657553552,280067.57461765007,6.349059551895183,26.36,6.23,77.33,20.31,76064.0
08629,Mercer County,38.1,Low,110.8853797889192,315936.014555448,149814.09089225475,5.595551247838334,12.24,15.34,70.62,20.77,56462.0
08850,Middlesex County,37.9,Low,56.59580172260823,717867.6953084372,458420.7797473771,6.65697019861863,38.81,6.49,86.3,38.1,107837.0
07630,Bergen County,37.7,Low,57.81891072764004,758893.1695091474,480863.26664541895,6.129597194923974,40.82,4.54,83.18,21.8,123808.0
08097,Gloucester County,37.7,Low,90.99610530419983,404541.2746028576,211806.03340499743,4.956459581750053,24.07,5.26,89.26,26.83,81619.0
08232,Atlantic County,37.2,Low,75.67694724430478,291979.2087256177,166202.34658311622,7.216312219807164,10.1,22.9,62.56,37.46,40461.0
08829,Hunterdon County,37.2,Low,62.86866612164407,555184.3633265131,340878.55972974846,5.744039184374294,45.92,13.97,76.59,51.22,96654.0
07822,Sussex County,37.1,Low,69.85151940600775,531798.9704724388,313096.3869691641,4.793659255371819,35.59,2.1,85.53,0.0,110938.0
08059,Camden County,37.1,Low,94.06323166499692,359012.5277238742,184997.706491677,5.360876341648736,20.97,10.51,79.93,32.56,66969.0
08610,Mercer County,37.0,Low,85.02017132959624,430737.5390653958,232805.71840898195,4.941974312066405,24.86,8.76,67.75,26.94,87159.0
07933,Morris County,36.9,Low,45.36027577974238,740424.0046772618,509371.6290131367,6.642718767290442,62.85,7.25,87.03,14.84,111464.0
08848,Hunterdon County,36.7,Low,54.51480165241236,698409.459530427,452001.65425026976,6.136464723102168,43.94,3.08,91.98,15.89,113813.0
08802,Hunterdon County,36.7,Low,48.15664885055098,790763.8860111595,533734.9974814976,6.301208711262367,47.91,2.64,91.42,0.0,125494.0
08089,Camden County,36.6,Low,78.05204563817206,404355.89394960454,227099.8305581477,6.491714197752449,15.47,9.47,79.48,35.87,62288.0
08332,Cumberland County,36.6,Low,76.84699565332888,343003.66963374655,193955.0447925803,6.69785143101573,14.63,17.17,67.05,32.89,51211.0
08360,Cumberland County,36.6,Low,73.13559136437114,353924.5199210206,204420.42975217703,7.1216475827720105,12.99,15.8,58.76,30.75,49697.0
07921,Somerset County,36.5,Low,12.275190539794167,500744.2548231515,445997.24339427473,4.254230957250342,65.52,4.51,79.25,29.71,117705.0
07853,Morris County,36.5,Low,56.1812661222106,706241.3816280937,452193.402680873,4.831280273278289,58.01,2.49,94.91,9.25,146181.0
08846,Middlesex County,36.5,Low,49.79966437497253,617744.0523139371,412380.1310846898,8.439587577380419,25.28,7.54,72.18,26.77,73196.0
08361,Cumberland County,36.3,Low,74.8040143732726,439038.3756458292,251160.3507619204,6.219114323193274,27.31,10.04,81.15,34.55,70595.0
08234,Atlantic County,36.2,Low,80.3479476539916,514046.89323017234,285030.63102021115,5.321176071696538,34.85,10.03,83.85,22.93,96604.0
07885,Morris County,36.0,Low,76.5635843534714,488724.26602178015,276797.8843493451,4.843505802818352,38.39,13.35,62.3,15.71,100903.0
08880,Somerset County,36.0,Low,64.77910923195716,506504.0662549736,307383.665693917,6.211344242503815,21.52,4.39,64.67,11.35,81545.0
08016,Burlington County,35.9,Low,83.70325202743751,387523.68311088503,210950.9106855688,4.36936874215969,33.05,10.78,73.75,25.91,88691.0
07088,Union County,35.8,Low,42.089908955856146,469657.1838247408,330535.21342648746,9.337306583127713,22.56,9.28,63.96,30.86,50299.0
08056,Gloucester County,35.8,Low,67.6295384115149,730945.4444063386,436048.1161810132,4.955562334958228,51.02,3.99,96.77,0.0,147500.0
08067,Salem County,35.5,Low,61.259814057270354,506599.6248424917,314151.18999366835,7.79384038219218,21.24,6.16,80.63,15.44,65000.0
08093,Gloucester County,35.1,Low,76.8806770075927,344535.22441264003,194783.98106642856,5.945387824204315,18.32,17.9,62.18,34.2,57950.0
08065,Burlington County,34.6,Low,75.96491773202881,359878.02976564487,204516.91985199647,4.2331619470398385,29.68,8.85,69.6,29.76,85014.0
08015,Burlington County,34.5,Low,101.30292570769564,321566.1553248653,159742.41516578817,4.869337139037013,13.75,11.76,78.8,27.8,66039.0
08066,Gloucester County,34.3,Low,68.27299250666107,295956.10624346853,175878.55414870163,6.991970001971946,15.26,26.04,55.55,36.34,42328.0
08865,Warren County,34.3,Low,72.08808928302946,450185.23196006514,261601.6214926156,5.733456003770618,29.27,12.98,69.27,25.42,78519.0
08037,Atlantic County,34.1,Low,82.03202852380599,362868.1714775586,199343.0356296354,4.332133562684255,28.61,10.05,76.87,28.69,83762.0
08812,Middlesex County,34.1,Low,52.19473153844294,838306.8310596221,550811.9910496861,7.013124559201751,41.75,15.3,76.59,21.39,119534.0
08341,Atlantic County,34.0,Low,71.02155061040472,372372.01344514574,217733.9710206622,5.049112046713841,18.04,6.21,45.01,23.32,73750.0
07825,Warren County,33.7,Low,63.15650458972979,490776.5928749346,300801.11982604186,5.56694827385672,32.52,3.24,88.93,12.13,88159.0
08886,Warren County,33.4,Low,69.12438107956682,653923.1374350875,386652.1983766732,4.142686965062322,50.66,4.88,93.51,0.0,157850.0
08328,Gloucester County,33.2,Low,76.27727544965191,373596.93675964186,211937.09501503393,7.352244199622975,6.07,14.33,84.2,26.58,50814.0
08079,Salem County,33.0,Low,56.09884760173458,344415.62602653465,220639.4418139878,7.694203382850449,16.8,22.32,57.56,38.28,44763.0
08098,Salem County,32.9,Low,63.19657030797008,544082.0407149141,333390.6096728447,6.218080465313304,34.14,10.19,77.71,21.88,87500.0
08326,Atlantic County,32.9,Low,67.7944795738119,359269.5064479532,214112.828598698,5.972297134915107,25.98,6.68,74.36,14.29,60156.0
08020,Gloucester County,32.9,Low,81.68411502424347,424579.3378697255,233690.9519101715,5.141804174070839,31.47,8.59,88.18,11.43,82574.0
08051,Gloucester County,32.7,Low,74.72283407603017,307496.50655427977,175991.02497414476,4.913183564284021,27.18,7.98,79.92,29.38,62586.0
07832,Warren County,32.1,Low,74.14889022666196,448602.8006717493,257597.2778740503,5.113622951562794,25.1,4.62,84.36,4.37,87727.0
08019,Burlington County,32.0,Low,95.16247667765359,452234.0111458076,231721.80372190836,5.149966532811857,20.11,12.39,82.62,10.77,87813.0
08344,Gloucester County,31.7,Low,69.22665514662253,428619.87265535194,253281.53669644071,6.205676535860544,24.6,12.17,82.65,38.36,69069.0
08027,Gloucester County,31.5,Low,84.49170440489999,315519.459491532,171020.94671913714,3.4860947042419674,27.71,6.61,85.33,3.81,90508.0
08090,Gloucester County,31.5,Low,75.5756415522587,446782.7167033031,254467.3695925649,4.3152819500970985,33.65,9.26,90.59,48.96,103535.0
08317,Atlantic County,31.1,Low,74.09356382450027,441749.9763855382,253742.853372142,5.17799135402035,17.47,4.87,96.57,37.5,85313.0
08215,Atlantic County,31.0,Low,67.41830780114464,459997.7780002168,274759.5433508926,6.146580320161106,22.88,10.49,72.24,26.48,74838.0
08105,Camden County,30.9,Low,59.777567562145386,210871.6475110408,131978.25622737836,7.051855917835695,7.7,33.16,42.52,37.98,29903.0
08241,Atlantic County,30.5,Low,61.6342560550603,566603.728272731,350546.8098790388,4.344554224316853,34.34,1.73,94.97,0.0,130417.0
08322,Gloucester County,30.4,Low,77.78800567233398,502733.6829339846,282771.4282708871,4.917047454925859,21.65,7.15,89.64,27.98,102243.0
08068,Burlington County,30.4,Low,70.02151739517087,446103.35684834816,262380.5290547412,5.60642650305829,23.73,10.53,61.78,13.01,79570.0
08302,Cumberland County,29.6,Low,59.68283757971686,342316.4784281594,214372.7426294439,6.78109543052157,13.15,21.79,59.25,35.2,50481.0
08063,Gloucester County,29.3,Low,75.21104802146199,321481.0167434844,183482.16072773305,5.1956527958542935,13.08,5.81,82.95,16.67,61875.0
08310,Atlantic County,28.5,Low,48.83118848756792,447222.25216129696,300489.6061813375,10.320592900590704,14.04,8.19,88.01,14.46,43333.0
08103,Camden County,28.3,Low,24.21326687224466,177670.7812895627,143036.87984657867,8.008960570211084,10.9,44.04,44.08,42.09,22184.0
08041,Burlington County,28.1,Low,78.17368064619194,545719.0038885194,306284.8575105657,5.116099673643389,29.99,14.92,87.81,0.0,106667.0
08104,Camden County,27.8,Low,74.94710263242824,164961.5137420914,94292.22391220904,4.511336042829169,8.97,29.74,32.68,36.88,36566.0
08350,Atlantic County,27.2,Low,65.51348265141547,394141.1161992179,238132.33211297376,7.2167191467402345,21.72,23.46,82.67,0.0,54615.0
07848,Sussex County,26.4,Low,64.66184410006719,475606.02036407805,288838.02617626823,4.098567935437842,37.87,7.43,87.97,15.98,116042.0
08554,Burlington County,26.4,Low,71.6199777406636,410141.2608711808,238982.23637515484,4.535204963467471,23.42,7.11,81.47,5.9,90435.0
08318,Salem County,26.3,Low,52.13462251165476,449053.4554303148,295168.4817148796,5.265697949440247,27.79,4.1,89.86,19.74,85279.0
08343,Gloucester County,25.9,Low,55.205942887931336,527072.8567911084,339595.79574326536,6.316940204596327,25.19,7.89,90.3,23.64,83438.0
08069,Salem County,25.6,Low,56.02607837747996,317409.09113856533,203433.35834580497,6.454552853801963,12.24,20.23,54.53,26.49,49176.0
08323,Cumberland County,25.5,Low,46.32097148197035,371144.8096294121,253651.13822740337,5.879521736703557,31.82,10.82,82.46,28.36,63125.0
08340,Atlantic County,25.1,Low,48.77514202314245,509629.9826814144,342550.49314766563,6.791263328288351,16.16,12.21,81.9,64.63,75042.0
08321,Cumberland County,24.1,Low,39.60411247726057,264043.33356918325,189137.21729522257,8.563660155326541,10.62,13.71,92.68,50.0,30833.0
08070,Salem County,23.9,Low,61.00291523369906,322328.93616311153,200200.683133746,4.669065490883052,17.42,8.6,74.06,28.76,69035.0
08270,Cape May County,22.2,Low,55.95089709231428,491427.2185182208,315116.63458230905,5.460302427980231,24.81,11.32,81.83,24.35,90000.0
08311,Cumberland County,21.7,Low,58.36028279424135,346567.11390806426,218847.24363517424,5.742905428738202,14.45,18.01,77.7,26.14,60347.0
07863,Warren County,21.1,Low,64.56478142762533,386074.7253132526,234603.4929004819,4.664540949560852,23.65,8.94,84.78,11.74,82768.0
08001,Salem County,17.2,Low,14.14417976601356,288309.5716756459,252583.68167930897,2.0771732626002053,15.77,0.0,96.72,0.0,138799.0
08014,Gloucester County,16.7,Low,29.50774607339547,289191.0874550299,223300.22429016535,2.681717830959679,15.13,5.16,75.73,0.0,107838.0
08345,Cumberland County,14.5,Low,31.42205366263116,320262.3625549577,243689.9695519077,5.8350465064854005,13.57,22.24,91.17,52.0,54886.0
08349,Cumberland County,9.0,Low,22.021045797511395,257095.21904159605,210697.4394140453,5.224026070662739,4.68,17.19,85.6,14.84,49214.0
