geoid,NAME,geo_type,state_fips,place_fips,zcta,acs_year,pop_total,age_median,race_white,race_black,race_asian,race_hispanic,households,avg_household_size,income_median_hh,income_per_capita,poverty_count,poverty_universe,gini_index,housing_units_total,housing_occupied,housing_vacant,housing_owner_occ,housing_renter_occ,home_value_median,gross_rent_median,rent_burden_30_34pct,rent_burden_35_39pct,rent_burden_40_49pct,rent_burden_50plus_pct,rent_burden_universe,gross_rent_pct_income,edu_total_25plus,edu_hs_grad,edu_some_college,edu_associates,edu_bachelors,edu_masters,edu_professional,edu_doctorate,labor_force,employed,unemployed,labor_force_universe,commute_total,commute_car_alone,commute_carpool,commute_transit,commute_wfh,travel_time_aggregate,travel_time_universe,poverty_rate,unemployment_rate_acs,pct_bachelors_plus,homeownership_rate,vacancy_rate,rent_burden_30plus_pct,rent_burden_severe_pct,avg_commute_minutes,pct_transit_commute,pct_wfh,diversity_index
3465130,"Rumson borough, New Jersey",place,34,65130,,2023,7265,43.1,6881,6,50,273,2352,3.08,250001.0,133763.0,229,7215,0.4947,2459,2352,107,2193,159,1609400.0,2351.0,8,12,11,24,159,28.9,4604,294,129,191,2143,995,318,122,3508,3340,168,5628,3279,1529,69,519,926,102470.0,2353,3.17,4.79,77.72,93.24,4.35,34.59,15.09,43.5,15.83,28.24,0.1015
3465160,"Runnemede borough, New Jersey",place,34,65160,,2023,8310,36.1,6496,496,226,1049,3125,2.65,100366.0,41912.0,794,8277,0.3955,3437,3125,312,2229,896,217500.0,1383.0,56,77,66,160,896,27.2,5746,2014,394,419,1118,294,0,23,4793,4459,334,6947,4271,3249,366,62,433,100005.0,3838,9.59,6.97,24.97,71.33,9.08,40.07,17.86,26.1,1.45,10.14,0.3687
3465249,"Rutgers University-Busch Campus CDP, New Jersey",place,34,65249,,2023,5747,19.9,4205,254,1020,593,69,3.22,118750.0,11780.0,37,208,0.4073,103,69,34,0,69,,2031.0,6,5,4,4,69,26.4,517,9,1,22,217,143,26,71,2510,2387,123,5664,2002,433,46,78,231,34920.0,1771,17.79,4.9,88.39,0.0,33.01,27.54,5.8,19.7,3.9,11.54,0.4205
3465260,"Rutgers University-Livingston Campus CDP, New Jersey",place,34,65260,,2023,3041,19.8,2437,119,385,229,0,,,8554.0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,60,0,0,0,42,2,11,0,1336,1283,53,3041,1039,229,23,15,127,11315.0,912,,3.97,91.67,,,,,12.4,1.44,12.22,0.3346
3465280,"Rutherford borough, New Jersey",place,34,65280,,2023,18748,40.7,12181,612,2768,4059,6955,2.63,136069.0,60912.0,883,18300,0.4042,7163,6955,208,4386,2569,580800.0,1859.0,111,99,171,421,2569,23.3,13121,2189,517,695,4675,2339,331,373,10698,10319,379,15707,10182,5619,258,1819,2059,281055.0,8123,4.83,3.54,58.82,63.06,2.9,31.22,16.39,34.6,17.86,20.22,0.5081
3465400,"Saddle River borough, New Jersey",place,34,65400,,2023,3358,52.1,2553,177,392,222,1372,2.42,236985.0,156614.0,160,3313,0.5801,1495,1372,123,1174,198,2000001.0,1709.0,0,44,9,54,198,38.9,2582,315,66,76,930,520,397,124,1806,1633,173,2919,1617,1156,28,26,397,30950.0,1220,4.83,9.58,76.34,85.57,8.23,54.04,27.27,25.4,1.61,24.55,0.4012
3465490,"Salem city, New Jersey",place,34,65490,,2023,5315,36.1,1829,3023,25,465,2216,2.39,40650.0,24371.0,1653,5296,0.4797,2889,2216,673,768,1448,69300.0,992.0,144,78,122,532,1448,35.9,3409,1308,296,237,306,96,15,17,2236,2000,236,3995,1985,1207,398,84,252,48460.0,1733,31.21,10.55,12.73,34.66,23.3,60.5,36.74,28.0,4.23,12.7,0.5504
3465790,"Sayreville borough, New Jersey",place,34,65790,,2023,45237,39.6,23877,5965,7648,9587,16853,2.68,98629.0,44908.0,2718,45215,0.3903,17435,16853,582,10554,6299,407600.0,1641.0,634,475,603,1064,6299,28.0,32147,9212,1690,2414,8092,3212,365,171,25450,24129,1301,36534,23537,16572,2387,1289,2438,674925.0,21099,6.01,5.11,36.83,62.62,3.34,44.07,16.89,32.0,5.48,10.36,0.6305
3466240,"Sea Bright borough, New Jersey",place,34,66240,,2023,1657,52.9,1571,0,20,42,918,1.81,127738.0,111877.0,134,1657,0.4987,1135,918,217,673,245,815400.0,1910.0,58,7,6,31,245,25.8,1429,126,45,126,628,174,115,32,1023,979,44,1497,903,541,21,130,138,28750.0,765,8.09,4.3,66.41,73.31,19.12,41.63,12.65,37.6,14.4,15.28,0.1003
3466300,"Seabrook Farms CDP, New Jersey",place,34,66300,,2023,1469,28.6,502,593,0,505,588,2.5,43815.0,20672.0,499,1469,0.5251,619,588,31,106,482,255300.0,1046.0,81,45,0,123,482,32.6,861,471,59,0,81,0,0,0,664,591,73,1097,591,367,142,0,15,16980.0,576,33.97,10.99,9.41,18.03,5.01,51.66,25.52,29.5,0.0,2.54,0.6021
3466330,"Sea Girt borough, New Jersey",place,34,66330,,2023,1978,56.1,1946,1,0,40,810,2.44,206000.0,149843.0,57,1977,0.5368,1188,810,378,705,105,2000001.0,3501.0,14,0,0,14,105,19.6,1519,106,40,103,708,309,143,25,856,815,41,1716,811,520,21,29,217,18260.0,594,2.88,4.79,78.01,87.04,31.82,26.67,13.33,30.7,3.58,26.76,0.0317
3466390,"Sea Isle City city, New Jersey",place,34,66390,,2023,2079,65.2,2011,3,0,40,1125,1.84,98860.0,84171.0,98,2079,0.5036,6719,1125,5594,1055,70,1019500.0,,13,0,16,10,70,40.3,1890,427,209,110,489,294,91,23,773,746,27,1967,746,552,22,10,132,18645.0,614,4.71,3.49,47.46,93.78,83.26,55.71,14.29,30.4,1.34,17.69,0.064
3466450,"Seaside Heights borough, New Jersey",place,34,66450,,2023,1992,50.2,1628,0,26,328,1075,1.85,58988.0,39295.0,685,1992,0.5238,2807,1075,1732,432,643,376700.0,1429.0,37,5,17,345,643,51.0,1509,481,82,64,339,107,22,20,895,833,62,1775,826,584,23,33,63,24015.0,763,34.39,6.93,32.34,40.19,61.7,62.83,53.65,31.5,4.0,7.63,0.3048
3466480,"Seaside Park borough, New Jersey",place,34,66480,,2023,1804,62.2,1660,44,65,26,938,1.92,83333.0,74866.0,235,1804,0.5683,2730,938,1792,689,249,873700.0,1402.0,38,21,5,62,249,33.7,1546,311,63,171,459,317,60,40,765,727,38,1677,711,575,8,21,89,18370.0,622,13.03,4.97,56.66,73.45,65.64,50.6,24.9,29.5,2.95,12.52,0.1512
3466540,"Seaville CDP, New Jersey",place,34,66540,,2023,2678,39.7,2636,0,31,0,962,2.78,148095.0,54283.0,60,2678,0.3151,1296,962,334,907,55,437300.0,1943.0,0,0,0,12,55,25.7,1748,405,81,70,536,290,142,0,1512,1462,41,2073,1430,1232,70,0,128,33420.0,1302,2.24,2.71,55.38,94.28,25.77,21.82,21.82,25.7,0.0,8.95,0.031
3466570,"Secaucus town, New Jersey",place,34,66570,,2023,21437,38.6,8716,1359,7397,4147,8525,2.44,134746.0,65620.0,1262,21066,0.416,9109,8525,584,4200,4325,557800.0,2197.0,170,205,312,718,4325,24.6,15993,2552,581,758,5492,3465,565,502,11842,11119,723,17454,11005,5484,791,1868,2530,272385.0,8475,5.99,6.11,62.68,49.27,6.41,32.49,16.6,32.1,16.97,22.99,0.6742
3466615,"Seeley CDP, New Jersey",place,34,66615,,2023,63,71.0,63,0,0,0,33,1.91,93854.0,48333.0,0,63,0.0796,68,33,35,33,0,345800.0,,0,0,0,0,0,,63,11,11,0,22,10,0,0,0,0,0,63,0,0,0,0,0,,0,0.0,,50.79,100.0,51.47,,,,,,0.0
3466720,"Sewaren CDP, New Jersey",place,34,66720,,2023,3196,45.6,1589,489,341,786,1258,2.53,106926.0,50571.0,82,3196,0.3618,1302,1258,44,892,366,414900.0,1382.0,10,56,0,25,366,23.5,2490,818,209,191,470,224,26,24,1853,1736,117,2782,1683,1123,90,193,277,48045.0,1406,2.57,6.31,29.88,70.91,3.38,24.86,6.83,34.2,11.47,16.46,0.6575
3466750,"Sewell CDP, New Jersey",place,34,66750,,2023,3065,52.4,2894,61,81,0,1255,2.44,135141.0,56128.0,209,3065,0.3156,1255,1255,0,1244,11,303900.0,,0,0,0,0,11,,2512,647,98,289,655,244,101,0,1933,1924,9,2824,1910,1519,76,16,299,45785.0,1611,6.82,0.47,39.81,99.12,0.0,0.0,0.0,28.4,0.84,15.65,0.1074
3466840,"Shark River Hills CDP, New Jersey",place,34,66840,,2023,3035,50.6,2766,0,33,170,1263,2.4,133193.0,58087.0,99,3035,0.3461,1334,1263,71,1252,11,482800.0,,0,0,0,0,11,,2336,553,129,174,754,286,127,30,1648,1609,39,2542,1588,1258,68,37,216,39655.0,1372,3.26,2.37,51.24,99.13,5.32,0.0,0.0,28.9,2.33,13.6,0.1662
3466970,"Sheppards Mill CDP, New Jersey",place,34,66970,,2023,71,41.7,68,0,0,0,30,2.37,110500.0,61985.0,0,71,0.3722,30,30,0,21,9,187500.0,,0,1,0,0,9,,46,22,2,0,2,2,0,0,43,43,0,56,43,43,0,0,0,1460.0,43,0.0,0.0,8.7,70.0,0.0,11.11,0.0,34.0,0.0,0.0,0.0827
3467020,"Shiloh borough, New Jersey",place,34,67020,,2023,283,50.4,200,3,63,61,113,2.5,86250.0,37918.0,10,283,0.3249,126,113,13,104,9,198300.0,880.0,0,0,0,0,9,22.5,201,79,8,26,40,3,0,0,154,138,16,229,133,109,20,0,1,3615.0,132,3.53,10.39,21.39,92.04,10.32,0.0,0.0,27.4,0.0,0.75,0.4044
3467110,"Ship Bottom borough, New Jersey",place,34,67110,,2023,1009,63.2,958,0,18,35,504,2.0,111250.0,82708.0,35,1009,0.4866,2114,504,1610,458,46,910000.0,1422.0,0,4,2,10,46,18.3,900,144,48,15,327,176,37,13,435,424,11,942,420,290,24,21,68,10945.0,352,3.47,2.53,61.44,90.87,76.16,34.78,21.74,31.1,5.0,16.19,0.097
3467320,"Short Hills CDP, New Jersey",place,34,67320,,2023,14398,40.9,7653,290,5525,587,4495,3.2,250001.0,160003.0,506,14398,0.44,4508,4495,13,3937,558,1621200.0,3259.0,10,18,61,47,558,20.7,8834,264,67,297,2654,3027,1489,779,6761,6471,290,10429,6426,2209,162,1569,2354,181790.0,4072,3.51,4.29,89.98,87.59,0.29,24.37,8.42,44.6,24.42,36.63,0.5682
3467350,"Shrewsbury borough, New Jersey",place,34,67350,,2023,4162,42.0,3562,178,159,77,1492,2.68,144500.0,71092.0,144,4038,0.4836,1526,1492,34,1255,237,735900.0,3300.0,0,0,0,194,237,51.0,2853,385,203,132,1017,633,84,121,1844,1752,92,3250,1734,1181,9,131,389,42120.0,1345,3.57,4.99,65.02,84.12,2.23,81.86,81.86,31.3,7.55,22.43,0.2639
3467470,"Sicklerville CDP, New Jersey",place,34,67470,,2023,44500,36.6,21081,16271,1653,3939,15551,2.86,102881.0,41008.0,4167,44355,0.3816,16406,15551,855,12719,2832,256600.0,1561.0,142,112,446,977,2832,42.0,29438,7524,2124,2728,6259,2833,731,226,24655,22950,1705,34674,22389,16516,1908,845,2818,642780.0,19571,9.39,6.92,34.14,81.79,5.21,59.22,34.5,32.8,3.77,12.59,0.6327
3467583,"Silver Lake CDP (Cumberland County), New Jersey",place,34,67583,,2023,1447,45.0,1294,15,31,107,637,2.27,88217.0,41379.0,32,1447,0.3177,637,637,0,552,85,304800.0,,0,0,0,26,85,,1132,443,24,152,176,66,0,0,750,750,0,1181,750,696,0,0,46,19195.0,704,2.21,0.0,21.38,86.66,0.0,30.59,30.59,27.3,0.0,6.13,0.1943
3467590,"Silver Lake CDP (Essex County), New Jersey",place,34,67590,,2023,4034,41.2,2247,208,472,2251,1410,2.86,86615.0,30496.0,419,4025,0.3781,1620,1410,210,857,553,483700.0,1501.0,0,19,51,75,553,21.4,2610,919,117,302,416,146,99,26,2010,1953,57,3552,1754,1033,191,296,112,62625.0,1642,10.41,2.84,26.32,60.78,12.96,26.22,13.56,38.1,16.88,6.39,0.362
3467650,"Silver Lake CDP (Warren County), New Jersey",place,34,67650,,2023,319,56.4,312,0,3,3,160,1.98,103750.0,48207.0,44,319,0.4402,167,160,7,146,14,263300.0,,10,0,0,0,14,,251,22,23,15,49,26,8,0,165,152,13,270,148,106,25,3,11,3635.0,137,13.79,7.88,33.07,91.25,4.19,71.43,0.0,26.5,2.03,7.43,0.0432
3467665,"Silver Ridge CDP, New Jersey",place,34,67665,,2023,1176,74.1,1099,0,0,28,832,1.41,35056.0,85277.0,153,1176,0.7358,848,832,16,791,41,213100.0,,19,0,0,0,41,,1176,498,135,108,91,41,0,0,285,272,13,1176,272,258,0,0,14,8920.0,258,13.01,4.56,11.22,95.07,1.89,46.34,0.0,34.6,0.0,5.15,0.1261
3467770,"Singac CDP, New Jersey",place,34,67770,,2023,3987,47.6,2690,18,137,1338,1830,2.18,116136.0,59373.0,98,3987,0.3522,1881,1830,51,1487,343,416200.0,2141.0,21,30,0,112,343,27.0,3039,864,229,231,932,199,30,70,2505,2420,85,3403,2398,1689,44,32,481,47155.0,1917,2.46,3.39,40.51,81.26,2.71,47.52,32.65,24.6,1.33,20.06,0.431
3467820,"Six Mile Run CDP, New Jersey",place,34,67820,,2023,3185,37.5,1009,893,859,382,1281,2.49,141181.0,65433.0,18,3185,0.3624,1386,1281,105,826,455,495200.0,1972.0,33,0,0,49,455,24.4,2504,321,95,49,834,641,91,106,1999,1967,32,2777,1967,1283,28,89,427,57575.0,1540,0.57,1.6,66.77,64.48,7.58,18.02,10.77,37.4,4.52,21.71,0.7339
3467860,"Skillman CDP, New Jersey",place,34,67860,,2023,285,54.3,196,57,0,4,135,2.11,,72294.0,11,285,0.4493,169,135,34,105,30,582500.0,,0,0,0,19,30,,216,47,4,0,52,79,0,0,202,202,0,263,202,104,12,0,86,4020.0,116,3.86,0.0,60.65,77.78,20.12,63.33,63.33,34.7,0.0,42.57,0.4868
3468190,"Smithville CDP, New Jersey",place,34,68190,,2023,9260,47.1,5946,1312,265,1107,4621,2.0,72875.0,47451.0,747,9243,0.4382,4814,4621,193,3524,1097,270600.0,1477.0,54,131,0,474,1097,38.1,7461,1975,276,634,1650,919,166,83,4808,4576,232,7988,4529,3564,447,48,425,104380.0,4104,8.08,4.83,37.77,76.26,4.01,60.07,43.21,25.4,1.06,9.38,0.5525
3468340,"Somerdale borough, New Jersey",place,34,68340,,2023,5535,40.5,3054,1643,163,515,2252,2.46,79101.0,43990.0,855,5515,0.4973,2273,2252,21,1753,499,221600.0,1141.0,20,9,0,220,499,36.7,4061,1153,492,247,514,310,16,24,3049,2780,269,4606,2765,2102,208,97,327,57290.0,2438,15.5,8.82,21.28,77.84,0.92,49.9,44.09,23.5,3.51,11.83,0.5979
3468370,"Somerset CDP, New Jersey",place,34,68370,,2023,23851,40.9,8677,7628,5107,2871,9760,2.4,113603.0,57140.0,1426,23447,0.3942,10036,9760,276,7130,2630,408600.0,2050.0,253,289,91,789,2630,33.0,17383,2562,782,1584,5837,3421,298,626,13984,13411,529,19654,13331,9296,726,887,2273,376975.0,11058,6.08,3.78,58.57,73.05,2.75,54.07,30.0,34.1,6.65,17.05,0.705
3468430,"Somers Point city, New Jersey",place,34,68430,,2023,10461,43.5,7694,950,470,1643,4720,2.21,68542.0,39692.0,1174,10461,0.4293,5730,4720,1010,2413,2307,277500.0,1308.0,297,114,119,570,2307,30.0,7658,2168,332,727,1352,787,127,72,5937,5332,567,8689,5173,3997,235,62,458,108770.0,4715,11.22,9.55,30.53,51.12,17.63,47.68,24.71,23.1,1.2,8.85,0.4241
3468460,"Somerville borough, New Jersey",place,34,68460,,2023,12958,35.5,7837,1388,1466,2919,5604,2.26,103869.0,54478.0,790,12793,0.3858,5726,5604,122,2496,3108,403600.0,1748.0,320,153,140,592,3108,25.8,9629,1813,492,367,3301,1358,298,195,8112,7759,322,11015,7609,4895,604,219,1209,164585.0,6400,6.18,3.97,53.51,44.54,2.13,38.77,19.05,25.7,2.88,15.89,0.5592
3468550,"South Amboy city, New Jersey",place,34,68550,,2023,9714,42.3,6340,1037,474,1994,4140,2.33,110125.0,48151.0,725,9659,0.3741,4361,4140,221,2285,1855,365000.0,1644.0,198,60,80,268,1855,22.7,7384,1976,377,591,1248,783,153,28,5802,5466,336,8169,5390,3675,616,477,555,160630.0,4835,7.51,5.79,29.96,55.19,5.07,32.67,14.45,33.2,8.85,10.3,0.5181
3468730,"South Bound Brook borough, New Jersey",place,34,68730,,2023,4833,35.4,2250,661,145,1840,1829,2.63,102019.0,37783.0,794,4833,0.3644,1870,1829,41,1039,790,345300.0,1822.0,16,154,42,310,790,39.2,3340,858,343,374,615,151,2,33,2894,2622,272,3791,2520,1868,282,46,226,60335.0,2294,16.43,9.4,23.98,56.81,2.19,66.08,39.24,26.3,1.83,8.97,0.6187
3468850,"South Dennis CDP, New Jersey",place,34,68850,,2023,1579,38.8,1467,1,1,38,641,2.45,137083.0,49630.0,36,1579,0.2897,682,641,41,587,54,352800.0,,0,0,0,15,54,,1141,344,92,50,342,106,13,31,835,835,0,1254,806,686,79,2,21,20745.0,785,2.28,0.0,43.12,91.58,6.01,27.78,27.78,26.4,0.25,2.61,0.1363
3469390,"South Plainfield borough, New Jersey",place,34,69390,,2023,24231,41.7,13316,2655,3879,4517,8280,2.89,126063.0,49533.0,852,23988,0.348,8443,8280,163,7051,1229,443900.0,1928.0,224,76,81,171,1229,27.9,17530,4161,1251,1331,4330,2486,254,292,13686,12696,990,19707,12402,9376,988,259,1521,305150.0,10881,3.55,7.23,42.0,85.16,1.93,44.91,13.91,28.0,2.09,12.26,0.6256
3469420,"South River borough, New Jersey",place,34,69420,,2023,16007,36.5,9298,1886,681,4267,5570,2.87,101853.0,42195.0,1803,15962,0.4152,5789,5570,219,3659,1911,382500.0,1599.0,161,122,24,636,1911,31.3,10915,2876,781,836,2147,1033,176,43,8732,7887,773,12364,7807,5654,854,145,514,239915.0,7293,11.3,8.85,31.14,65.69,3.78,49.35,33.28,32.9,1.86,6.58,0.5758
3469480,"South Seaville CDP, New Jersey",place,34,69480,,2023,550,53.3,532,18,0,10,242,2.27,123409.0,65609.0,89,550,0.495,349,242,107,183,59,309300.0,,0,0,0,18,59,,385,104,3,0,50,55,27,33,313,266,47,515,250,221,29,0,0,7180.0,250,16.18,15.02,42.86,75.62,30.66,30.51,30.51,28.7,0.0,0.0,0.063
3469510,"South Toms River borough, New Jersey",place,34,69510,,2023,3701,33.4,1658,740,56,1526,1066,3.47,101466.0,31741.0,196,3701,0.2835,1112,1066,46,877,189,269200.0,2019.0,11,39,25,45,189,37.6,2260,894,163,204,312,50,7,0,2039,1864,161,2885,1838,1412,203,0,77,48600.0,1761,5.3,7.9,16.33,82.27,4.14,63.49,23.81,27.6,0.0,4.19,0.5891
3469810,"Spotswood borough, New Jersey",place,34,69810,,2023,8112,45.4,6412,117,620,994,3255,2.49,101388.0,47692.0,279,8112,0.4136,3297,3255,42,2745,510,359000.0,1097.0,50,37,48,152,510,34.1,6040,1751,372,533,1364,612,78,22,4287,3877,410,6742,3800,2893,244,94,498,101340.0,3302,3.44,9.56,34.37,84.33,1.27,56.27,29.8,30.7,2.47,13.11,0.3541
3469900,"Springdale CDP, New Jersey",place,34,69900,,2023,15672,47.1,11050,924,2359,771,5518,2.8,179531.0,77065.0,978,15477,0.4317,5780,5518,262,4690,828,454200.0,1193.0,155,66,32,217,828,32.7,11098,1103,379,603,3479,2612,1272,567,8113,7616,464,12421,7455,4387,239,381,2046,159890.0,5409,6.32,5.72,71.45,84.99,4.53,56.76,26.21,29.6,5.11,27.44,0.4743
3470018,"Springfield CDP, New Jersey",place,34,70018,,2023,1338,42.0,423,141,589,249,460,2.89,177045.0,83756.0,8,1338,0.3058,492,460,32,364,96,580900.0,2224.0,0,14,0,17,96,24.1,1077,65,54,85,655,50,3,6,974,963,11,1099,963,850,15,27,70,23230.0,893,0.6,1.13,66.3,79.13,6.5,32.29,17.71,26.0,2.8,7.27,0.6605
3470110,"Spring Lake borough, New Jersey",place,34,70110,,2023,2782,61.4,2654,3,1,35,1301,2.13,146976.0,119203.0,85,2782,0.5087,1991,1301,690,1148,153,2000001.0,2194.0,21,12,13,13,153,33.6,2369,162,38,100,896,664,226,139,1007,979,28,2519,979,625,0,53,263,24975.0,716,3.06,2.78,81.26,88.24,34.66,38.56,8.5,34.9,5.41,26.86,0.0897
3470140,"Spring Lake Heights borough, New Jersey",place,34,70140,,2023,4866,41.0,4480,0,77,280,2358,2.06,102829.0,68853.0,205,4866,0.4539,2743,2358,385,1418,940,648500.0,1817.0,123,42,78,228,940,31.3,3656,447,194,324,1369,467,181,75,2938,2798,140,4139,2798,1927,78,146,520,62990.0,2278,4.21,4.77,57.22,60.14,14.04,50.11,24.26,27.7,5.22,18.58,0.1488
3470380,"Stanhope borough, New Jersey",place,34,70380,,2023,3551,40.6,2963,109,13,418,1320,2.68,134583.0,50430.0,90,3536,0.3157,1359,1320,39,1118,202,326000.0,1796.0,8,0,17,80,202,32.5,2399,571,238,240,734,198,0,5,2112,2014,87,2802,2015,1516,160,37,260,63515.0,1755,2.55,4.12,39.06,84.7,2.87,51.98,39.6,36.2,1.84,12.9,0.2889
3470800,"Stewartsville CDP, New Jersey",place,34,70800,,2023,661,42.9,589,0,0,82,262,2.52,155588.0,65100.0,84,661,0.4025,262,262,0,227,35,439500.0,,0,0,0,0,35,,467,149,34,17,117,24,9,12,362,354,8,548,339,257,33,0,49,11470.0,290,12.71,2.21,34.69,86.64,0.0,0.0,0.0,39.6,0.0,14.45,0.1906
3470920,"Stirling CDP, New Jersey",place,34,70920,,2023,2868,36.0,2042,0,370,452,888,3.2,158043.0,63362.0,131,2868,0.4448,888,888,0,655,233,671800.0,1710.0,48,10,0,0,233,20.3,1902,259,90,259,660,453,0,45,1583,1500,83,2171,1466,1012,26,104,231,28075.0,1235,4.57,5.24,60.88,73.76,0.0,24.89,0.0,22.7,7.09,15.76,0.4516
3470980,"Stockton borough, New Jersey",place,34,70980,,2023,421,54.9,405,0,1,15,220,1.91,105263.0,65580.0,34,421,0.4249,235,220,15,151,69,414500.0,1647.0,2,0,3,9,69,21.0,343,86,20,17,93,56,18,12,246,228,18,381,228,181,7,2,36,6005.0,192,8.08,7.32,52.19,68.64,6.38,20.29,13.04,31.3,0.88,15.79,0.0733
3470984,"Stockton University CDP, New Jersey",place,34,70984,,2023,2801,20.3,1804,366,299,282,3,1.67,,6477.0,0,5,,3,3,0,3,0,,,0,0,0,0,0,,103,5,5,15,62,4,3,0,1421,1229,181,2801,895,426,21,100,107,14255.0,788,0.0,12.74,66.99,100.0,0.0,,,18.1,11.17,11.96,0.5466
3470987,"Stonebridge CDP, New Jersey",place,34,70987,,2023,1932,73.3,1849,29,26,17,1270,1.52,119732.0,86731.0,30,1932,0.2929,1270,1270,0,1248,22,608400.0,,0,0,0,0,22,,1932,294,53,68,733,414,114,36,355,329,26,1932,329,206,0,21,92,9435.0,237,1.55,7.32,67.13,98.27,0.0,0.0,0.0,39.8,6.38,27.96,0.0836
3471010,"Stone Harbor borough, New Jersey",place,34,71010,,2023,853,65.5,832,1,6,6,478,1.77,128235.0,136197.0,43,853,0.5778,3175,478,2697,404,74,1898800.0,1588.0,0,7,15,8,74,19.3,736,108,15,31,296,150,34,32,357,345,12,818,329,193,20,6,78,5735.0,251,5.04,3.36,69.57,84.52,84.94,40.54,10.81,22.8,1.82,23.71,0.0485
3471220,"Stratford borough, New Jersey",place,34,71220,,2023,6965,36.2,5022,560,221,910,2544,2.7,100735.0,45289.0,698,6868,0.4456,2574,2544,30,1846,698,238200.0,1172.0,79,8,0,260,698,30.8,5008,1431,306,449,1140,412,46,29,3961,3789,172,5699,3625,2668,259,205,412,98210.0,3213,10.16,4.34,32.49,72.56,1.17,49.71,37.25,30.6,5.66,11.37,0.4556
3471250,"Strathmere CDP, New Jersey",place,34,71250,,2023,134,53.9,134,0,0,0,75,1.79,106840.0,73042.0,0,134,0.1864,492,75,417,75,0,934000.0,,0,0,0,0,0,,134,0,0,0,20,53,9,0,89,56,33,134,56,47,0,0,9,,47,0.0,37.08,61.19,100.0,84.76,,,,0.0,16.07,0.0
3471280,"Strathmore CDP, New Jersey",place,34,71280,,2023,6593,42.8,5583,161,367,381,2479,2.65,155048.0,64028.0,182,6572,0.3508,2522,2479,43,2186,293,503600.0,1497.0,22,42,38,32,293,24.8,4770,685,171,313,1936,878,214,86,3864,3656,208,5387,3611,2478,136,355,538,118195.0,3073,2.77,5.38,65.28,88.18,1.7,45.73,10.92,38.5,9.83,14.9,0.2759
3471370,"Succasunna CDP, New Jersey",place,34,71370,,2023,9866,45.1,7852,241,480,1101,3325,2.91,164555.0,62704.0,359,9653,0.3509,3405,3325,80,3121,204,483300.0,2299.0,18,20,0,24,204,20.9,7246,1692,352,586,2255,1060,181,70,5675,5450,225,8157,5341,4213,137,50,878,135470.0,4463,3.72,3.96,49.21,93.86,2.35,30.39,11.76,30.4,0.94,16.44,0.3512
3471430,"Summit city, New Jersey",place,34,71430,,2023,22512,40.6,15615,1660,1817,2710,8130,2.75,199107.0,110417.0,871,22407,0.5148,8603,8130,473,5836,2294,969900.0,2308.0,119,124,186,352,2294,23.8,15062,1338,368,488,5252,3913,1226,563,12165,11638,527,17537,11214,5283,423,2071,2248,311970.0,8966,3.89,4.33,72.73,71.78,5.5,34.05,15.34,34.8,18.47,20.05,0.4924
3471628,"Sunset Lake CDP, New Jersey",place,34,71628,,2023,1341,30.7,340,612,355,36,313,4.27,53663.0,21345.0,601,1336,0.4554,313,313,0,199,114,539200.0,,0,100,0,0,114,,819,470,49,7,51,55,0,99,658,638,20,894,537,406,0,99,18,5205.0,519,44.99,3.04,25.03,63.58,0.0,87.72,0.0,10.0,18.44,3.35,0.6566
3471640,"Surf City borough, New Jersey",place,34,71640,,2023,1225,63.8,1195,0,19,11,638,1.92,118333.0,106130.0,61,1225,0.5473,2555,638,1917,587,51,967900.0,1750.0,5,0,0,18,51,32.0,1099,139,53,74,380,231,69,30,477,450,27,1167,439,261,5,5,153,10980.0,286,4.98,5.66,64.6,92.01,75.03,45.1,35.29,38.4,1.14,34.85,0.0481
3471670,"Sussex borough, New Jersey",place,34,71670,,2023,2004,43.8,1737,15,41,245,979,2.02,72601.0,49853.0,212,1997,0.5041,1023,979,44,358,621,258400.0,1422.0,61,27,90,114,621,29.2,1432,493,79,67,255,69,31,6,1127,1112,15,1727,1101,945,77,13,47,49050.0,1054,10.62,1.33,25.21,36.57,4.3,47.02,18.36,46.5,1.18,4.27,0.2333
3471850,"Swedesboro borough, New Jersey",place,34,71850,,2023,2720,34.3,1611,441,24,739,910,2.99,91000.0,36630.0,184,2720,0.4089,984,910,74,572,338,247500.0,1461.0,65,5,54,44,338,30.1,1692,548,84,146,290,132,35,0,1496,1431,65,1843,1429,1087,153,0,84,33215.0,1345,6.76,4.34,27.01,62.86,7.52,49.7,13.02,24.7,0.0,5.88,0.549
3471880,"Sweetwater CDP, New Jersey",place,34,71880,,2023,805,43.0,805,0,0,0,265,3.04,104191.0,38367.0,0,805,0.2129,265,265,0,248,17,521500.0,,0,0,0,0,17,,440,56,33,33,99,130,0,0,362,332,30,641,308,281,0,0,27,9145.0,281,0.0,8.29,52.05,93.58,0.0,0.0,0.0,32.5,0.0,8.77,0.0
3472240,"Tavistock borough, New Jersey",place,34,72240,,2023,12,75.3,12,0,0,0,5,2.4,,507108.0,0,12,0.1562,5,5,0,4,1,,,0,0,0,0,1,,10,0,0,0,10,0,0,0,10,10,0,10,10,2,8,0,0,,10,0.0,0.0,100.0,80.0,0.0,0.0,0.0,,0.0,0.0,0.0
