geoid,NAME,geo_type,state_fips,place_fips,zcta,acs_year,pop_total,age_median,race_white,race_black,race_asian,race_hispanic,households,avg_household_size,income_median_hh,income_per_capita,poverty_count,poverty_universe,gini_index,housing_units_total,housing_occupied,housing_vacant,housing_owner_occ,housing_renter_occ,home_value_median,gross_rent_median,rent_burden_30_34pct,rent_burden_35_39pct,rent_burden_40_49pct,rent_burden_50plus_pct,rent_burden_universe,gross_rent_pct_income,edu_total_25plus,edu_hs_grad,edu_some_college,edu_associates,edu_bachelors,edu_masters,edu_professional,edu_doctorate,labor_force,employed,unemployed,labor_force_universe,commute_total,commute_car_alone,commute_carpool,commute_transit,commute_wfh,travel_time_aggregate,travel_time_universe,poverty_rate,unemployment_rate_acs,pct_bachelors_plus,homeownership_rate,vacancy_rate,rent_burden_30plus_pct,rent_burden_severe_pct,avg_commute_minutes,pct_transit_commute,pct_wfh,diversity_index
08340,ZCTA5 08340,zcta,,,08340,2023,876,48.5,831,45,0,0,399,2.18,72813.0,40749.0,8,876,0.3809,399,399,0,300,99,242800.0,1247.0,24,0,0,27,99,30.9,642,150,75,66,124,0,19,18,369,316,53,706,316,178,0,0,62,6695.0,254,0.91,14.36,25.08,75.19,0.0,51.52,27.27,26.4,0.0,19.62,0.0975
08341,ZCTA5 08341,zcta,,,08341,2023,2002,33.8,1069,97,342,821,812,2.45,68462.0,30700.0,147,2002,0.4517,812,812,0,443,369,207100.0,948.0,78,47,43,130,369,38.8,1255,287,241,100,131,69,0,7,1158,916,215,1707,943,851,92,0,0,31375.0,943,7.34,18.57,16.49,54.56,0.0,80.76,35.23,33.3,0.0,0.0,0.5152
08343,ZCTA5 08343,zcta,,,08343,2023,4438,46.1,3972,161,55,227,1440,3.06,143561.0,52692.0,147,4434,0.3952,1561,1440,121,1326,114,324900.0,1625.0,0,0,15,7,114,19.3,3007,1025,159,204,757,252,37,29,2108,2094,14,3624,2050,1633,114,1,241,49070.0,1809,3.32,0.66,35.75,92.08,7.75,19.3,6.14,27.1,0.05,11.76,0.1949
08344,ZCTA5 08344,zcta,,,08344,2023,5296,42.3,4251,388,12,1154,2051,2.56,73340.0,39553.0,196,5248,0.3857,2362,2051,311,1860,191,212600.0,1431.0,74,0,21,44,191,33.7,3709,1277,330,313,694,279,2,6,2834,2638,196,4354,2615,2211,146,1,204,69600.0,2411,3.73,6.92,26.45,90.69,13.17,72.77,23.04,28.9,0.04,7.8,0.3028
08345,ZCTA5 08345,zcta,,,08345,2023,801,61.0,759,6,8,29,383,2.09,64076.0,33400.0,128,801,0.3965,495,383,112,351,32,196700.0,1594.0,0,3,0,9,32,29.3,636,296,16,42,61,30,3,0,340,314,26,667,297,287,0,0,10,7270.0,287,15.98,7.65,14.78,91.64,22.63,37.5,28.12,25.3,0.0,3.37,0.1007
08346,ZCTA5 08346,zcta,,,08346,2023,444,35.9,210,151,14,132,189,2.35,79464.0,34852.0,0,444,0.2475,237,189,48,189,0,221900.0,,0,0,0,0,0,,337,122,0,46,62,0,0,0,316,291,25,369,291,201,44,0,46,7010.0,245,0.0,7.91,18.4,100.0,20.25,,,28.6,0.0,15.81,0.5713
08348,ZCTA5 08348,zcta,,,08348,2023,191,62.1,191,0,0,0,101,1.89,,57568.0,0,191,0.3302,101,101,0,43,58,,,48,0,0,0,58,,178,56,0,0,48,0,0,0,59,59,0,178,59,59,0,0,0,,59,0.0,0.0,26.97,42.57,0.0,82.76,0.0,,0.0,0.0,0.0
08349,ZCTA5 08349,zcta,,,08349,2023,2400,37.8,1686,460,0,214,899,2.65,55893.0,37131.0,277,2400,0.5696,1043,899,144,564,335,124600.0,1670.0,0,0,3,139,335,51.0,1575,717,36,160,83,0,0,0,980,951,29,1826,947,707,178,0,46,28910.0,901,11.54,2.96,5.27,62.74,13.81,42.39,41.49,32.1,0.0,4.86,0.4618
08350,ZCTA5 08350,zcta,,,08350,2023,859,55.0,663,80,0,108,287,2.96,152525.0,45664.0,32,859,0.3492,341,287,54,287,0,235600.0,,0,0,0,0,0,,725,270,27,21,132,0,0,0,521,474,47,749,474,254,116,0,104,8840.0,370,3.73,9.02,18.21,100.0,15.84,,,23.9,0.0,21.94,0.3798
08352,ZCTA5 08352,zcta,,,08352,2023,224,26.3,20,72,12,66,69,3.25,,35076.0,0,224,0.3235,69,69,0,40,29,175000.0,,0,0,0,0,29,,117,20,14,20,39,17,0,0,105,105,0,137,69,57,0,0,12,,57,0.0,0.0,47.86,57.97,0.0,0.0,0.0,,0.0,17.39,0.799
08353,ZCTA5 08353,zcta,,,08353,2023,283,50.4,200,3,63,61,113,2.5,86250.0,37918.0,10,283,0.3249,126,113,13,104,9,198300.0,880.0,0,0,0,0,9,22.5,201,79,8,26,40,3,0,0,154,138,16,229,133,109,20,0,1,3615.0,132,3.53,10.39,21.39,92.04,10.32,0.0,0.0,27.4,0.0,0.75,0.4044
08360,ZCTA5 08360,zcta,,,08360,2023,44276,37.5,20979,5970,523,22695,16023,2.72,62604.0,30156.0,7054,43776,0.4563,16797,16023,774,10208,5815,199600.0,1164.0,541,300,406,1652,5815,30.6,29457,8480,1865,2453,3561,1003,366,63,20933,19066,1846,34323,18430,14897,2027,147,665,442195.0,17765,16.11,8.82,16.95,63.71,4.61,49.85,28.41,24.9,0.8,3.61,0.4944
08361,ZCTA5 08361,zcta,,,08361,2023,18375,43.5,12270,2056,482,4973,6535,2.68,103482.0,41698.0,1635,18134,0.4007,6760,6535,225,5339,1196,271300.0,1407.0,35,83,149,364,1196,36.0,12601,2258,654,1331,2874,1431,268,315,8714,8248,453,14493,7809,6318,721,56,639,169745.0,7170,9.02,5.2,38.79,81.7,3.33,52.76,30.43,23.7,0.72,8.18,0.4676
08401,ZCTA5 08401,zcta,,,08401,2023,38744,37.6,7921,12509,6225,12464,16568,2.31,36375.0,24043.0,12796,38029,0.5276,20116,16568,3548,4971,11597,189600.0,1086.0,1077,646,1088,3502,11597,34.2,24912,7544,1380,1359,3665,842,495,107,17555,15292,2252,29702,14778,6645,1223,3049,867,329080.0,13911,33.65,12.83,20.51,30.0,17.64,54.44,30.2,23.7,20.63,5.87,0.7247
08402,ZCTA5 08402,zcta,,,08402,2023,5260,57.9,4985,3,120,99,2625,2.0,114417.0,85429.0,325,5260,0.5248,6940,2625,4315,2356,269,645200.0,1368.0,19,6,30,34,269,26.2,4067,600,190,308,1204,714,371,154,2603,2508,83,4598,2462,1554,345,26,421,60875.0,2041,6.18,3.19,60.07,89.75,62.18,33.09,12.64,29.8,1.06,17.1,0.101
08403,ZCTA5 08403,zcta,,,08403,2023,1012,68.3,950,0,30,31,535,1.89,103295.0,121988.0,61,1012,0.6308,1656,535,1121,501,34,1040300.0,2554.0,0,0,3,9,34,43.3,904,221,41,65,243,111,86,52,346,318,28,944,304,223,0,8,70,7410.0,234,6.03,8.09,54.42,93.64,67.69,35.29,26.47,31.7,2.63,23.03,0.117
08406,ZCTA5 08406,zcta,,,08406,2023,8962,56.8,6834,286,823,1311,4496,1.99,75034.0,56761.0,951,8951,0.5295,7772,4496,3276,2822,1674,345300.0,1460.0,73,115,244,321,1674,32.3,7426,2022,633,476,1634,819,262,109,4552,4242,310,8087,4150,2816,371,352,490,89820.0,3660,10.62,6.81,38.03,62.77,42.15,44.98,19.18,24.5,8.48,11.81,0.3877
08501,ZCTA5 08501,zcta,,,08501,2023,6297,48.8,5495,152,399,627,2437,2.58,133015.0,66291.0,313,6297,0.4187,2495,2437,58,2228,209,530100.0,1457.0,3,23,7,19,209,25.8,4568,827,310,238,1536,1016,94,80,3108,2848,260,5262,2800,1785,244,43,709,70350.0,2091,4.97,8.37,59.68,91.42,2.32,24.88,9.09,33.6,1.54,25.32,0.224
08502,ZCTA5 08502,zcta,,,08502,2023,12081,41.8,5244,346,5532,614,4049,2.98,223444.0,86852.0,278,12039,0.379,4049,4049,0,3320,729,766000.0,2511.0,25,19,19,90,729,22.7,7990,569,318,310,2762,2043,380,960,6782,6471,311,9282,6383,3763,270,157,1906,164230.0,4477,2.31,4.59,76.91,82.0,0.0,20.99,12.35,36.7,2.46,29.86,0.5985
08505,ZCTA5 08505,zcta,,,08505,2023,18913,40.5,13712,1810,1106,2072,7407,2.53,111946.0,53456.0,1002,18599,0.3776,7792,7407,385,5159,2248,353200.0,1586.0,394,148,153,354,2248,28.8,13248,3067,943,957,3683,1662,240,119,10944,10440,483,14977,10197,7743,643,89,1545,240315.0,8652,5.39,4.41,43.06,69.65,4.94,46.66,15.75,27.8,0.87,15.15,0.4498
08510,ZCTA5 08510,zcta,,,08510,2023,5383,47.4,3512,31,591,1237,1856,2.89,201875.0,79482.0,159,5383,0.42,1891,1856,35,1819,37,645200.0,,0,0,13,0,37,,3608,510,125,223,1564,413,155,93,3071,2964,107,4719,2888,2114,96,53,486,100410.0,2402,2.95,3.48,61.67,98.01,1.85,35.14,0.0,41.8,1.84,16.83,0.5094
08511,ZCTA5 08511,zcta,,,08511,2023,885,32.3,614,47,17,241,344,2.57,79145.0,44796.0,24,880,0.4284,344,344,0,209,135,369600.0,1151.0,0,21,0,1,135,23.3,590,145,35,29,118,90,0,10,511,455,30,679,460,430,5,0,13,14705.0,447,2.73,5.87,36.95,60.76,0.0,16.3,0.74,32.9,0.0,2.83,0.4413
08512,ZCTA5 08512,zcta,,,08512,2023,12511,47.8,6742,1247,3272,1869,5042,2.46,115255.0,67815.0,869,12377,0.4738,5237,5042,195,3080,1962,618300.0,1584.0,261,136,212,352,1962,29.5,9428,1718,343,445,2757,1807,284,333,6879,6468,395,10649,6362,4030,519,176,1453,148295.0,4909,7.02,5.74,54.95,61.09,3.72,48.98,17.94,30.2,2.77,22.84,0.609
08514,ZCTA5 08514,zcta,,,08514,2023,5270,40.6,4732,26,254,323,1900,2.77,118854.0,54519.0,376,5235,0.4272,2156,1900,256,1737,163,508000.0,1440.0,0,0,0,47,163,27.9,3511,972,176,207,1012,294,0,111,2696,2520,176,4174,2505,1870,201,0,368,75930.0,2137,7.18,6.53,40.36,91.42,11.87,28.83,28.83,35.5,0.0,14.69,0.1876
08515,ZCTA5 08515,zcta,,,08515,2023,8167,36.8,4549,458,2676,348,2455,3.24,193783.0,63757.0,234,7960,0.3516,2556,2455,101,2284,171,518300.0,2545.0,0,27,17,0,171,19.3,5194,807,35,195,2075,1260,130,31,4426,4277,126,6185,4249,2713,179,201,1096,109790.0,3153,2.94,2.85,67.31,93.03,3.95,25.73,0.0,34.8,4.73,25.79,0.5774
08518,ZCTA5 08518,zcta,,,08518,2023,5830,40.1,4337,395,446,767,2077,2.8,102321.0,41586.0,453,5749,0.369,2165,2077,88,1455,622,287900.0,1253.0,35,67,78,150,622,33.6,3888,1042,238,199,636,261,12,13,3434,3229,205,4432,3075,2378,286,8,246,78100.0,2829,7.88,5.97,23.71,70.05,4.06,53.05,24.12,27.6,0.26,8.0,0.4188
08520,ZCTA5 08520,zcta,,,08520,2023,29321,40.7,16185,2562,5587,7312,10692,2.72,116282.0,53550.0,1601,29251,0.4152,11271,10692,579,7404,3288,361800.0,1556.0,257,79,596,475,3288,27.9,20670,4787,1043,1442,5258,3295,457,448,16729,16065,664,23342,15576,10138,1455,376,2799,364085.0,12777,5.47,3.97,45.76,69.25,5.14,42.79,14.45,28.5,2.41,17.97,0.5892
08525,ZCTA5 08525,zcta,,,08525,2023,4567,46.4,3790,149,141,459,1912,2.38,157868.0,78332.0,78,4562,0.379,2024,1912,112,1638,274,551300.0,1646.0,36,5,4,95,274,30.7,3455,618,135,181,1207,659,74,241,2990,2938,52,3834,2920,2060,176,36,569,80195.0,2351,1.71,1.74,63.13,85.67,5.53,51.09,34.67,34.1,1.23,19.49,0.2992
08527,ZCTA5 08527,zcta,,,08527,2023,58366,38.9,46938,2465,1936,7923,20687,2.8,109059.0,45646.0,4615,57895,0.4049,21755,20687,1068,17789,2898,460600.0,1693.0,181,130,283,1068,2898,36.9,38842,10296,2501,3319,9740,4117,694,516,29304,27876,1369,44759,27412,21319,2221,302,3202,820835.0,24210,7.97,4.67,38.79,85.99,4.91,57.35,36.85,33.9,1.1,11.68,0.3319
08528,ZCTA5 08528,zcta,,,08528,2023,331,68.1,314,0,17,0,211,1.57,,60739.0,0,331,0.2496,211,211,0,195,16,234600.0,,0,0,0,0,16,,281,61,0,0,63,141,16,0,190,190,0,331,190,174,0,0,16,8435.0,174,0.0,0.0,78.29,92.42,0.0,0.0,0.0,48.5,0.0,8.42,0.0974
08530,ZCTA5 08530,zcta,,,08530,2023,8146,50.8,6830,449,112,678,3528,2.16,121667.0,78984.0,198,7652,0.4605,3816,3528,288,2787,741,554000.0,1641.0,35,13,21,254,741,29.3,6491,1032,181,277,1937,1232,470,123,4664,4534,130,7062,4472,3126,180,45,976,100430.0,3496,2.59,2.79,57.96,79.0,7.55,43.59,34.28,28.7,1.01,21.82,0.2868
08533,ZCTA5 08533,zcta,,,08533,2023,6892,39.9,6205,64,0,831,2493,2.76,101982.0,49346.0,313,6892,0.4216,2625,2493,132,1880,613,471500.0,1662.0,0,73,33,235,613,51.0,4771,1345,443,650,896,475,21,48,3903,3699,204,5479,3596,3161,122,0,262,109035.0,3334,4.54,5.23,30.18,75.41,5.03,55.63,38.34,32.7,0.0,7.29,0.1748
08534,ZCTA5 08534,zcta,,,08534,2023,13174,43.7,9919,135,2434,393,4855,2.69,180491.0,80996.0,473,13137,0.4224,5107,4855,252,4157,698,573100.0,2106.0,33,37,43,109,698,22.8,8954,821,241,594,3034,2028,608,767,6637,6461,176,10158,6405,3755,189,249,2117,118400.0,4288,3.6,2.65,71.89,85.62,4.93,31.81,15.62,27.6,3.89,33.05,0.398
08535,ZCTA5 08535,zcta,,,08535,2023,4971,47.5,4358,44,245,230,1660,2.98,195278.0,88772.0,141,4971,0.461,1715,1660,55,1438,222,684200.0,2279.0,0,0,0,10,222,21.7,3473,560,180,257,1263,497,183,37,2802,2755,23,4179,2650,1880,182,22,494,77285.0,2156,2.84,0.82,57.01,86.63,3.21,4.5,4.5,35.8,0.83,18.64,0.2268
08536,ZCTA5 08536,zcta,,,08536,2023,20558,36.7,5550,1526,12326,1004,8566,2.39,128426.0,72629.0,462,20456,0.4083,8894,8566,328,3779,4787,655100.0,1908.0,462,276,171,439,4787,23.4,14627,811,307,862,5349,4389,531,1316,11996,11433,563,16386,11152,6343,343,701,3584,250895.0,7568,2.26,4.69,79.2,44.12,3.69,28.16,9.17,33.2,6.29,32.14,0.5597
08540,ZCTA5 08540,zcta,,,08540,2023,49499,40.1,26731,2788,15459,3330,18037,2.58,169898.0,87961.0,3787,46614,0.5102,19255,18037,1218,11438,6599,723400.0,2083.0,606,423,472,995,6599,24.5,32418,1658,547,1326,10838,9730,2120,4026,26188,25132,1056,39442,24407,10583,960,1857,8572,474580.0,15835,8.12,4.03,82.4,63.41,6.33,37.82,15.08,30.0,7.61,35.12,0.6031
08542,ZCTA5 08542,zcta,,,08542,2023,2415,41.7,1348,275,299,417,1220,1.98,104694.0,71631.0,95,2414,0.413,1294,1220,74,439,781,754800.0,2398.0,101,60,90,147,781,32.6,2059,177,161,34,565,463,74,332,1814,1759,55,2174,1700,567,60,81,299,33135.0,1401,3.94,3.03,69.65,35.98,5.72,50.96,18.82,23.7,4.76,17.59,0.6303
08544,ZCTA5 08544,zcta,,,08544,2023,4548,20.4,2460,435,1127,660,12,3.67,,14134.0,44,44,,12,12,0,0,12,,,0,0,0,0,12,,300,0,0,11,173,107,0,0,2209,1985,224,4548,1663,235,35,60,433,17830.0,1230,100.0,10.14,93.33,0.0,0.0,0.0,0.0,14.5,3.61,26.04,0.6158
08550,ZCTA5 08550,zcta,,,08550,2023,20876,45.1,8010,351,10970,1191,7737,2.7,206658.0,97510.0,528,20876,0.4186,7839,7737,102,5902,1835,758900.0,2694.0,95,15,47,160,1835,19.2,14917,835,110,420,4595,5564,838,1601,11286,10896,350,16698,10573,4007,405,1546,4310,282605.0,6263,2.53,3.1,84.45,76.28,1.3,17.28,8.72,45.1,14.62,40.76,0.5731
08551,ZCTA5 08551,zcta,,,08551,2023,5950,49.1,5367,6,354,401,2091,2.84,154966.0,71095.0,49,5950,0.3672,2196,2091,105,1857,234,580400.0,2125.0,12,0,29,33,234,28.3,4051,677,139,237,1624,710,151,157,3506,3370,136,5247,3336,2180,277,11,819,82140.0,2517,0.82,3.88,65.22,88.81,4.78,31.62,14.1,32.6,0.33,24.55,0.1783
08553,ZCTA5 08553,zcta,,,08553,2023,814,42.8,696,7,33,69,319,2.51,127344.0,77165.0,35,814,0.4597,319,319,0,242,77,608200.0,1660.0,3,0,6,9,77,21.1,548,65,11,24,202,86,57,52,460,432,28,660,429,270,28,5,117,7925.0,312,4.3,6.09,72.45,75.86,0.0,23.38,11.69,25.4,1.17,27.27,0.26
08554,ZCTA5 08554,zcta,,,08554,2023,3661,38.5,2647,383,453,266,1465,2.49,84458.0,45827.0,258,3656,0.3892,1521,1465,56,1288,177,186400.0,1835.0,25,12,0,0,177,27.7,2428,774,128,209,543,70,34,15,1985,1896,83,2706,1856,1487,97,51,207,43795.0,1649,7.06,4.18,27.27,87.92,3.68,20.9,0.0,26.6,2.75,11.15,0.4457
08555,ZCTA5 08555,zcta,,,08555,2023,1059,38.8,865,7,14,364,361,2.93,112614.0,45830.0,8,1059,0.3579,376,361,15,298,63,354600.0,,4,0,36,3,63,42.5,656,116,97,90,167,108,11,14,488,472,16,738,463,359,5,6,91,14560.0,372,0.76,3.28,45.73,82.55,3.99,68.25,4.76,39.1,1.3,19.65,0.2145
08558,ZCTA5 08558,zcta,,,08558,2023,7236,47.9,4270,503,1897,413,2638,2.7,240968.0,107534.0,165,7161,0.4392,2758,2638,120,2334,304,853300.0,1796.0,13,74,56,73,304,39.4,4969,511,48,150,1588,1393,385,525,3620,3456,164,5868,3414,1828,90,204,945,90285.0,2469,2.3,4.53,78.31,88.48,4.35,71.05,24.01,36.6,5.98,27.68,0.575
08559,ZCTA5 08559,zcta,,,08559,2023,4608,57.8,4164,8,33,295,1983,2.32,157194.0,93146.0,138,4608,0.4669,2198,1983,215,1814,169,556000.0,2070.0,2,0,3,41,169,23.0,3778,455,217,261,1387,651,266,61,2603,2550,53,4284,2508,1789,201,63,418,84385.0,2090,2.99,2.04,62.6,91.48,9.78,27.22,24.26,40.4,2.51,16.67,0.1793
08560,ZCTA5 08560,zcta,,,08560,2023,3334,53.4,2909,24,195,49,1373,2.43,126726.0,65599.0,216,3334,0.4787,1475,1373,102,1291,82,399700.0,2163.0,0,0,0,0,82,9.0,2459,701,74,94,723,314,123,70,1711,1570,141,2969,1534,1180,60,47,247,35865.0,1287,6.48,8.24,50.02,94.03,6.92,0.0,0.0,27.9,3.06,16.1,0.235
08561,ZCTA5 08561,zcta,,,08561,2023,381,64.1,253,14,38,90,152,2.41,,38811.0,0,381,0.358,152,152,0,63,89,479500.0,,56,0,0,0,89,,284,76,14,0,12,40,0,51,161,161,0,350,161,100,23,14,24,2230.0,137,0.0,0.0,36.27,41.45,0.0,62.92,0.0,16.3,8.7,14.91,0.492
08562,ZCTA5 08562,zcta,,,08562,2023,4301,38.6,3023,271,24,632,1610,2.67,89766.0,41167.0,636,4267,0.4216,1768,1610,158,1196,414,271200.0,1048.0,26,21,97,115,414,42.2,2858,843,131,244,655,165,27,5,2113,1979,129,3352,1940,1339,237,0,312,50365.0,1628,14.91,6.11,29.81,74.29,8.94,62.56,27.78,30.9,0.0,16.08,0.4804
08608,ZCTA5 08608,zcta,,,08608,2023,1118,31.4,74,638,1,352,560,1.99,,24624.0,242,1115,0.4428,645,560,85,55,505,,1009.0,26,0,0,136,505,23.2,784,191,51,0,97,71,0,27,536,473,63,846,434,209,43,0,123,10865.0,311,21.7,11.75,24.87,9.82,13.18,32.08,26.93,34.9,0.0,28.34,0.5708
08609,ZCTA5 08609,zcta,,,08609,2023,13000,35.6,1686,5698,178,5847,4486,2.83,56932.0,43408.0,2768,12888,0.6832,5347,4486,861,1379,3107,96700.0,1218.0,115,162,454,854,3107,32.9,8725,2938,624,459,710,115,8,28,5708,5284,424,9984,5134,3219,883,459,93,120795.0,5041,21.48,7.43,9.87,30.74,16.1,51.01,27.49,24.0,8.94,1.81,0.5886
08610,ZCTA5 08610,zcta,,,08610,2023,33387,38.0,16653,5337,1063,14201,12048,2.77,87159.0,37350.0,2925,33387,0.4115,12363,12048,315,8162,3886,248900.0,1491.0,151,321,350,1047,3886,31.5,22736,7942,1540,1736,4197,1207,125,124,17550,16561,929,26269,16092,12169,2055,553,864,386980.0,15228,8.76,5.29,24.86,67.75,2.55,48.1,26.94,25.4,3.44,5.37,0.5437
08611,ZCTA5 08611,zcta,,,08611,2023,32786,34.8,8531,7437,200,20264,10852,2.9,50806.0,23975.0,7875,31231,0.4981,11638,10852,786,3947,6905,142400.0,1300.0,772,577,645,2311,6905,36.5,20762,6464,965,1156,2545,711,108,30,14678,13341,1337,24114,12857,6423,3136,450,714,344175.0,12143,25.22,9.11,16.35,36.37,6.75,62.35,33.47,28.3,3.5,5.55,0.4988
08618,ZCTA5 08618,zcta,,,08618,2023,37162,33.7,8564,22395,1140,5829,13640,2.44,48179.0,27638.0,7517,33410,0.503,15284,13640,1644,5625,8015,211800.0,1117.0,828,264,693,2271,8015,31.9,22648,7585,1842,1166,3284,1590,153,300,17271,15032,2239,29341,14381,9496,1304,1075,1159,324440.0,13222,22.5,12.96,23.52,41.24,10.76,50.61,28.33,24.5,7.48,8.06,0.5582
08619,ZCTA5 08619,zcta,,,08619,2023,23512,41.0,16884,2253,1445,3358,9418,2.46,104922.0,50343.0,1268,23210,0.3984,9761,9418,343,6522,2896,320800.0,1712.0,340,128,278,624,2896,29.6,17571,3963,832,1830,5260,2083,374,288,13406,12787,619,19673,12407,9318,908,358,1684,280080.0,10723,5.46,4.62,45.56,69.25,3.51,47.31,21.55,26.1,2.89,13.57,0.451
08620,ZCTA5 08620,zcta,,,08620,2023,11949,43.9,9151,1273,237,1122,4096,2.67,108732.0,45621.0,1159,10950,0.4023,4195,4096,99,3212,884,341000.0,1490.0,87,0,36,450,884,51.0,8473,2242,446,1176,1999,382,28,80,5723,5139,570,10399,4981,4019,206,75,573,129320.0,4408,10.58,9.96,29.38,78.42,2.36,64.82,50.9,29.3,1.51,11.5,0.3929
08628,ZCTA5 08628,zcta,,,08628,2023,9479,45.0,6468,1713,483,985,4317,2.01,101075.0,58344.0,741,8862,0.3928,4539,4317,222,2712,1605,358100.0,1661.0,163,87,121,255,1605,26.7,7634,1502,197,549,2538,1303,391,153,4943,4718,225,8318,4627,3300,252,168,829,101235.0,3798,8.36,4.55,57.44,62.82,4.89,39.0,15.89,26.7,3.63,17.92,0.4883
08629,ZCTA5 08629,zcta,,,08629,2023,13015,35.2,2190,4725,236,6563,4470,2.91,81367.0,31744.0,1131,12966,0.4005,4559,4470,89,3011,1459,149000.0,1263.0,75,162,22,357,1459,26.2,8986,2754,651,325,870,320,141,0,7171,6479,530,10643,6585,5039,1109,97,265,132445.0,6320,8.72,7.39,14.81,67.36,1.95,42.22,24.47,21.0,1.47,4.02,0.5853
08638,ZCTA5 08638,zcta,,,08638,2023,23373,35.8,8282,10292,378,4804,9129,2.44,65650.0,33023.0,4829,22361,0.4687,10148,9129,1019,5137,3992,226700.0,1499.0,279,352,328,1362,3992,38.2,15589,4444,1207,1086,3095,1270,214,240,11693,11065,628,19408,10683,7219,1143,784,1101,258930.0,9582,21.6,5.37,30.91,56.27,10.04,58.14,34.12,27.0,7.34,10.31,0.638
08640,ZCTA5 08640,zcta,,,08640,2023,8034,36.1,4786,2507,157,2306,901,3.29,98259.0,16643.0,167,2962,0.2862,1071,901,170,1,900,,2383.0,113,81,98,169,900,31.2,5944,1816,203,354,727,166,25,16,1901,457,35,6821,1853,1388,170,0,143,29105.0,1710,5.64,1.84,15.71,0.11,15.87,51.22,18.78,17.0,0.0,7.72,0.465
08641,ZCTA5 08641,zcta,,,08641,2023,4491,24.4,3261,564,107,1012,1340,3.14,79423.0,29763.0,123,4192,0.316,1497,1340,157,29,1311,,2426.0,117,95,204,375,1311,37.2,2178,274,131,320,519,279,34,17,2226,841,46,2893,2134,1642,259,0,131,33605.0,2003,2.93,2.07,38.98,2.16,10.49,60.34,28.6,16.8,0.0,6.14,0.4056
08648,ZCTA5 08648,zcta,,,08648,2023,31142,39.4,18631,4247,4417,4850,11553,2.48,118036.0,54894.0,1642,28606,0.4171,12217,11553,664,7912,3641,395400.0,1953.0,269,178,391,726,3641,28.4,20752,3213,683,730,6494,4515,518,950,17167,16090,1031,26011,15660,8780,1171,991,4160,337850.0,11500,5.74,6.01,60.12,68.48,5.44,42.96,19.94,29.4,6.33,26.56,0.5791
08690,ZCTA5 08690,zcta,,,08690,2023,18996,48.1,16201,436,1300,1491,7771,2.41,122665.0,58862.0,702,18750,0.4144,8068,7771,297,6377,1394,362700.0,1561.0,94,94,118,402,1394,32.2,14905,2974,1016,1356,4597,1746,231,187,10175,9664,511,16262,9591,6670,752,192,1834,187500.0,7757,3.74,5.02,45.36,82.06,3.68,50.79,28.84,24.2,2.0,19.12,0.2613
08691,ZCTA5 08691,zcta,,,08691,2023,16924,45.1,10712,517,4585,844,6971,2.42,129900.0,66563.0,673,16924,0.4357,7322,6971,351,5333,1638,523500.0,1845.0,55,111,119,650,1638,40.0,11974,1791,388,791,4214,2790,365,232,8898,8449,449,13393,8278,5278,344,347,2155,210180.0,6123,3.98,5.05,63.48,76.5,4.79,57.08,39.68,34.3,4.19,26.03,0.5226
08701,ZCTA5 08701,zcta,,,08701,2023,136784,18.2,117741,2714,1038,15239,31224,4.32,62811.0,22163.0,33277,134568,0.485,33539,31224,2315,15861,15363,430700.0,1701.0,1253,1269,1861,5468,15363,40.3,56766,16461,3936,2394,10486,6447,1133,501,40774,38263,2471,73936,36506,24413,4927,654,4666,805775.0,31840,24.73,6.06,32.71,50.8,6.9,64.12,35.59,25.3,1.79,12.78,0.2462
08720,ZCTA5 08720,zcta,,,08720,2023,774,48.4,706,24,18,0,251,2.63,218173.0,61557.0,38,661,0.3706,287,251,36,208,43,757000.0,,0,0,0,43,43,,594,117,0,29,172,58,22,5,474,463,11,680,463,415,41,0,7,13135.0,456,5.75,2.32,43.27,82.87,12.54,100.0,100.0,28.8,0.0,1.51,0.1665
08721,ZCTA5 08721,zcta,,,08721,2023,22464,42.4,19331,539,869,1843,8241,2.68,104361.0,46903.0,1729,22121,0.4088,9343,8241,1102,7009,1232,353900.0,1595.0,39,88,73,427,1232,36.5,15773,5073,1255,1577,3186,1027,99,56,11730,10900,830,17978,10619,8435,912,199,897,345255.0,9722,7.82,7.08,27.69,85.05,11.79,50.89,34.66,35.5,1.87,8.45,0.2507
08722,ZCTA5 08722,zcta,,,08722,2023,11002,42.1,9045,432,123,1571,3965,2.77,102043.0,47446.0,558,11002,0.3751,4180,3965,215,3573,392,307500.0,2236.0,29,30,42,71,392,37.0,7749,2308,968,504,1533,578,81,0,6421,6213,188,9096,5683,5155,220,58,220,180590.0,5463,5.07,2.93,28.29,90.11,5.14,43.88,18.11,33.1,1.02,3.87,0.3021
08723,ZCTA5 08723,zcta,,,08723,2023,32033,44.4,26896,519,260,4537,12991,2.45,103953.0,49410.0,1818,31675,0.3964,14075,12991,1084,10365,2626,374400.0,1652.0,208,86,238,496,2626,26.5,23700,7972,2059,2140,4929,1739,200,145,18398,17196,1194,27052,16603,12812,1398,218,1856,429770.0,14747,5.74,6.49,29.59,79.79,7.7,39.15,18.89,29.1,1.31,11.18,0.2746
